,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,tunnel,ref,access,service,bridge,width
0,8174673,True,Rue Léopold - Leopoldstraat,pedestrian,30,56.59399999999999,"LINESTRING (4.3553309 50.8500126, 4.3553052 50.8499783, 4.3552964 50.8499683, 4.3552569 50.8499239, 4.3549031 50.8495817)",,,,,,,,
1,33739373,False,Rue du Fossé aux Loups - Wolvengracht,tertiary,30,11.825,"LINESTRING (4.3553309 50.8500126, 4.3552849 50.8500257, 4.3551786 50.850058)",2,,,,,,,
2,33739362,True,Rue de l'Écuyer - Schildknaapsstraat,residential,30,20.423,"LINESTRING (4.3542685 50.8490046, 4.3543695 50.8489746, 4.3545298 50.8489239)",2,,,,,,,
3,741239064,False,Boulevard Maurice Lemonnier - Maurice Lemonnierlaan,tertiary,30,34.508,"LINESTRING (4.3445563 50.8434423, 4.3446256 50.8435108, 4.3446447 50.8435297, 4.3446787 50.8435633, 4.3448222 50.8437033)",2,,,,,,,
4,13252094,False,Rue de la Senne - Zennestraat,living_street,20,105.941,"LINESTRING (4.3404716 50.8478484, 4.3405065 50.8479098, 4.3406538 50.8481709, 4.3409172 50.8486848, 4.3409834 50.8487412)",,,,,,,,
5,13662091,True,Rue de l'Abattoir - Slachthuisstraat,living_street,20,159.24,"LINESTRING (4.3404716 50.8478484, 4.3403714 50.8478618, 4.3403289 50.8478622, 4.3383211 50.8475698, 4.3382594 50.8475627)",,,,,,,,
6,40625496,True,Rue de la Senne - Zennestraat,living_street,20,60.165,"LINESTRING (4.3404716 50.8478484, 4.3403886 50.847808, 4.3401718 50.8474207, 4.3402243 50.8473658)",,,,,,,,
7,14027619,True,Rue du Moniteur - Staatsbladsstraat,living_street,20,8.876999999999999,"LINESTRING (4.3637117 50.849215, 4.3636652 50.8492265, 4.3636277 50.8492368, 4.3635946 50.8492451)",,,,,,,,
8,"[307513231, 345338279]",True,Rue Royale - Koningsstraat,secondary,30,53.49,"LINESTRING (4.3637117 50.849215, 4.3638781 50.849561, 4.3638883 50.8495821, 4.3639341 50.8496751)",1,,,,,,,
9,8511795,True,Rue de la Chancellerie - Kanselarijstraat,tertiary,30,61.894,"LINESTRING (4.3599512 50.8458155, 4.3599949 50.845895, 4.3602075 50.8462991, 4.3602312 50.8463433)",1,,,,,,,
10,8512075,False,Rue Montagne du Parc - Warandeberg,residential,30,75.812,"LINESTRING (4.3599512 50.8458155, 4.3600722 50.8458003, 4.3607724 50.84566, 4.3608406 50.8455969, 4.3609346 50.8455739)",,,,,,,,
11,481249824,True,Place Royale - Koningsplein,secondary,30,34.564,"LINESTRING (4.3591736 50.8424186, 4.3590999 50.8423659, 4.3589407 50.8422535, 4.3589485 50.8421639)",,roundabout,,,,,,
12,307580170,True,Rue de la Régence - Regentschapsstraat,secondary,30,89.903,"LINESTRING (4.3570676 50.8406186, 4.3569086 50.8405055, 4.3566423 50.8403161, 4.3563395 50.8401007, 4.3563189 50.840086, 4.3562179 50.8400138)",,,,,,,,
13,510674138,True,Rue Bodenbroek - Bodenbroekstraat,tertiary,10,56.179,"LINESTRING (4.3570676 50.8406186, 4.3570195 50.8406437, 4.3569309 50.8406717, 4.3562936 50.8406974)",,,,,,,,
14,307580172,True,Rue de la Régence - Regentschapsstraat,secondary,30,49.225,"LINESTRING (4.3550786 50.8391939, 4.3546071 50.8388663)",,,,,,,,
15,18658566,True,Place Poelaert - Poelaertplein,living_street,20,53.56699999999999,"LINESTRING (4.352311 50.8382156, 4.3527525 50.8379676, 4.3527844 50.8379184, 4.3527736 50.8378634)",,,,,,,,
16,30240267,True,Place Poelaert - Poelaertplein,secondary,30,45.612,"LINESTRING (4.3531502 50.8374022, 4.3532856 50.8374983, 4.3533199 50.8375397, 4.3533372 50.8375789, 4.3533402 50.8376256, 4.3533143 50.8376696, 4.3532459 50.8377224, 4.3532086 50.8377444)",,roundabout,,,,,,
17,4690639,True,Rue des Quatre Bras - Quatre Brasstraat,secondary,30,43.54600000000001,"LINESTRING (4.3527512 50.8372458, 4.3528753 50.8371743, 4.3529124 50.8371525, 4.3531595 50.8370233, 4.3532216 50.8369908)",,,,,,,,
18,4690688,True,Place Poelaert - Poelaertplein,secondary,30,35.992,"LINESTRING (4.3527512 50.8372458, 4.3528188 50.8372333, 4.3528685 50.8372351, 4.352912 50.8372445, 4.3529548 50.8372633, 4.3530483 50.8373299, 4.3531502 50.8374022)",,roundabout,,,,,,
19,973447793,False,Place Poelaert - Poelaertplein,cycleway,20,8.65,"LINESTRING (4.351724 50.8377969, 4.3518041 50.837856)",,,,,,,,
20,399778838,False,Place Poelaert - Poelaertplein,service,30,56.638,"LINESTRING (4.351724 50.8377969, 4.351959 50.837665, 4.3521701 50.8375465, 4.3522028 50.8375281, 4.3522443 50.8375046, 4.3523031 50.8374806, 4.3523398 50.8374703)",,,,,,,,
21,"[395680161, 395680155, 510481269]",False,,"['cycleway', 'pedestrian']",,91.09100000000001,"LINESTRING (4.351724 50.8377969, 4.3516538 50.8377502, 4.3515533 50.8376775, 4.3509937 50.8372859, 4.3508393 50.8373731)",,,,,,,,
22,231945290,True,Avenue Louise - Louizalaan,residential,30,83.644,"LINESTRING (4.3618924 50.8295477, 4.3612402 50.8301771)",,,,,,,,
23,628782529,True,Avenue Louise - Louizalaan,secondary,30,103.059,"LINESTRING (4.3651186 50.8257385, 4.3659293 50.824966)",,,,,,,,
24,174272151,True,,trunk_link,30,103.583,"LINESTRING (4.3651186 50.8257385, 4.3652671 50.8256301, 4.3654038 50.8255603, 4.3655221 50.8254934, 4.3656722 50.8254088, 4.365836 50.8252521, 4.3661132 50.8250572)",,,,,,,,
25,14626329,True,Avenue Louise - Louizalaan,secondary,30,146.183,"LINESTRING (4.3700539 50.8206901, 4.3701266 50.8205028, 4.3704473 50.819549, 4.3704542 50.8195285, 4.3704965 50.8194056)",1,,,,,,,
26,628782530,True,Avenue Louise - Louizalaan,secondary,30,16.392,"LINESTRING (4.3700539 50.8206901, 4.3701219 50.8206929, 4.3701725 50.8206985, 4.3702834 50.8207147)",,,,,,,,
27,4731082,True,Avenue Louise - Louizalaan,secondary,30,116.719,"LINESTRING (4.3712237 50.8174631, 4.3712449 50.8173965, 4.3715888 50.8164391)",1,,,,,,,
28,43963512,False,Rue Paul Lauters - Paul Lautersstraat,residential,30,58.89399999999999,"LINESTRING (4.3712237 50.8174631, 4.3711326 50.8174497, 4.3704881 50.8173556, 4.370409 50.8173391)",,,,,,,,
29,62017785,True,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,primary,50,4.933,"LINESTRING (4.3757908 50.8162023, 4.3758329 50.8161668)",3,,,,,,,
30,62020115,True,Boulevard de la Cambre - Terkamerenlaan,residential,30,12.132,"LINESTRING (4.3757908 50.8162023, 4.3759594 50.8162259)",,,,,,,,
31,119180317,True,,secondary,50,14.606,"LINESTRING (4.3722514 50.8148613, 4.3722394 50.8148182, 4.3722485 50.8147747, 4.3722778 50.8147351)",2,roundabout,,,,,,
32,95742115,True,Avenue de Diane - Dianalaan,tertiary,50,72.291,"LINESTRING (4.3723681 50.8146857, 4.372472 50.8145489, 4.3725159 50.8144163, 4.3725202 50.8143649, 4.3724925 50.8142803, 4.3724259 50.8141945, 4.3722949 50.8140949)",2,,,,,,,
33,119180317,True,,secondary,50,18.208,"LINESTRING (4.3723681 50.8146857, 4.3724517 50.8146718, 4.3725374 50.8146786, 4.3726128 50.8147052)",2,roundabout,,,,,,
34,39468983,False,,service,,49.715,"LINESTRING (4.3713602 50.8137909, 4.371371 50.8135363, 4.3713853 50.8133441)",,,,,,,,
35,258270305,False,Avenue de Diane - Dianalaan,tertiary,50,43.023,"LINESTRING (4.3713602 50.8137909, 4.3707872 50.8137378, 4.3707547 50.8137334)",,,,,,,,
36,258270305,False,Avenue de Diane - Dianalaan,tertiary,50,20.602,"LINESTRING (4.3713602 50.8137909, 4.3715943 50.8138228, 4.371646 50.8138321)",,,,,,,,
37,4308722,False,,primary_link,30,14.617,"LINESTRING (4.3779533 50.8136384, 4.3777777 50.8135679)",,,,,,,,
38,4308723,False,Avenue Jeanne - Johannalaan,residential,30,8.935,"LINESTRING (4.3779533 50.8136384, 4.3780431 50.8136953)",,,,,,,,
39,675816099,True,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,primary,50,16.591,"LINESTRING (4.3779533 50.8136384, 4.3778698 50.8137496, 4.3778524 50.8137733)",2,,,,,,,
40,4306845,True,Avenue Paul Héger - Paul Hégerlaan,service,,8.905,"LINESTRING (4.3794258 50.8121871, 4.379494 50.8122546)",,,,,,,,
41,132847490,True,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,primary,50,15.738,"LINESTRING (4.3794258 50.8121871, 4.3792831 50.8122962)",2,,,,,,,
42,31435425,True,Avenue Antoine Depage - Antoine Depagelaan,residential,30,9.415,"LINESTRING (4.3816788 50.8108726, 4.3817979 50.8109114)",1,,,,,,,
43,31435431,False,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,unclassified,30,15.985,"LINESTRING (4.3816788 50.8108726, 4.3815844 50.8107418)",,,,,,,,
44,132847490,True,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,primary,50,86.18700000000001,"LINESTRING (4.3816788 50.8108726, 4.381452 50.8110024, 4.3811478 50.8111642, 4.3807336 50.811366)",2,,,,,,,
45,35692062,False,Avenue du Maelbeek - Maalbeeklaan,tertiary,30,69.655,"LINESTRING (4.3806352 50.8377367, 4.3805792 50.8376938, 4.3804912 50.8376219, 4.3804674 50.8375956, 4.3804353 50.83756, 4.3803363 50.8374506, 4.3801291 50.8372126, 4.3801203 50.837203)",3,,,,,,,
46,"[660320697, 14363437]",False,Chaussée d'Etterbeek - Steenweg op Etterbeek,tertiary,30,264.326,"LINESTRING (4.3806352 50.8377367, 4.3806819 50.837786, 4.3807064 50.8378436, 4.3807076 50.8378793, 4.3807094 50.8379205, 4.3807113 50.8379493, 4.3807288 50.8382192, 4.3807448 50.8384092, 4.3807594 50.8385827, 4.3807784 50.838806, 4.3808024 50.8390507, 4.3807836 50.8391942, 4.3807104 50.8394204, 4.3806591 50.8395166, 4.3806289 50.8395612, 4.3805154 50.8397296, 4.3804568 50.8398119, 4.3804288 50.8398512, 4.380413 50.8398736, 4.3803531 50.8400553)",2,,,,,,,
47,146361893,True,Rue Van Maerlant - Van Maerlantstraat,residential,30,10.247,"LINESTRING (4.3773718 50.8407096, 4.3774976 50.8407563)",,,,,,,,
48,"[13552544, 14364265, 14363854, 410526319, 78273812]",True,"['Tunnel Belliard - Belliardtunnel', 'Rue Belliard - Belliardstraat', 'Tunnel Loi - Wettunnel']","['primary', 'trunk']",50,693.9500000000002,"LINESTRING (4.3773718 50.8407096, 4.3776684 50.8406511, 4.3791015 50.8403586, 4.379415 50.840295, 4.3798315 50.8402093, 4.380086 50.8401911, 4.3803813 50.8402032, 4.3807571 50.8402505, 4.381152 50.8403185, 4.3814353 50.84037, 4.381673 50.8404125, 4.3818795 50.8404625, 4.3820956 50.8405186, 4.3822684 50.8405792, 4.3824533 50.8406717, 4.3827486 50.840887, 4.3829024 50.8410732, 4.3831812 50.8418523, 4.3833249 50.8419962, 4.3833894 50.8420378, 4.3835438 50.8420997, 4.3837492 50.8421555, 4.3838748 50.8421876, 4.3840523 50.8422102, 4.3842007 50.84222, 4.3844387 50.8422165, 4.3848388 50.8421822, 4.3849959 50.8421561, 4.3854084 50.8420644)","['3', '2']",,yes,N3,,,,
49,655888671,False,,cycleway,,6.316,"LINESTRING (4.3744015 50.8412995, 4.3744624 50.8413413)",,,,,,,,
50,14347819,True,Rue de Trèves - Trierstraat,tertiary,30,104.425,"LINESTRING (4.3744015 50.8412995, 4.3743332 50.8412051, 4.3739447 50.8404066)",2,,,,,,,
51,35378109,True,Rue Belliard - Belliardstraat,primary,50,81.34400000000001,"LINESTRING (4.3744015 50.8412995, 4.375282 50.8411139, 4.3753194 50.8411062, 4.3755005 50.8410681)",4,,,,,,,
52,183454204,True,Rue Belliard - Belliardstraat,primary,50,83.954,"LINESTRING (4.3687077 50.8424786, 4.3688091 50.8424571, 4.3696748 50.8422772, 4.3697037 50.8422712, 4.3698432 50.8422421)",4,,,,,,,
53,235542996,True,Rue du Commerce - Handelsstraat,residential,30,103.601,"LINESTRING (4.3687077 50.8424786, 4.3686505 50.8423834, 4.3686368 50.8423576, 4.3682617 50.8416515, 4.3682321 50.8415967)",2,,,,,,,
54,40353857,True,Rond-Point Robert Schuman - Robert Schumanplein,secondary,30,25.214,"LINESTRING (4.3841115 50.8420563, 4.3842186 50.8420901, 4.3843113 50.8421379, 4.3843847 50.8421976)",3,,,,,,,
55,563402697,False,Avenue d'Auderghem - Oudergemselaan,secondary,30,67.53,"LINESTRING (4.3841115 50.8420563, 4.3841483 50.8419782, 4.3841624 50.8419481, 4.3844011 50.8414772)",2,,,,,,,
56,37042713,True,Rond-Point Robert Schuman - Robert Schumanplein,secondary,30,5.277,"LINESTRING (4.3835084 50.8425848, 4.3834658 50.8425457)",,,,,,,,
57,"[8128369, 37042710]",True,Rue de la Loi - Wetstraat,secondary,30,233.803,"LINESTRING (4.3835084 50.8425848, 4.3833806 50.8426013, 4.3833375 50.8426103, 4.3825288 50.8427831, 4.3810532 50.8430905, 4.3807846 50.8431413, 4.3804655 50.8431512, 4.3803279 50.8431831)",,,,,,,,
58,448532964,False,,cycleway,,215.263,"LINESTRING (4.3835084 50.8425848, 4.3833537 50.8426375, 4.3825443 50.8428058, 4.381058 50.8431141, 4.3807967 50.8431707, 4.3806009 50.8431856)",,,,,,,,
59,64488018,True,Rue du Commerce - Handelsstraat,residential,30,6.306,"LINESTRING (4.3701683 50.8452473, 4.3701372 50.8451941)",,,,,,,,
60,"[349890680, 64487885]",True,Rue de la Loi - Wetstraat,primary,50,44.36799999999999,"LINESTRING (4.3701683 50.8452473, 4.3700394 50.8452731, 4.3698255 50.8453176, 4.3695672 50.8453704)","['3', '4']",,,N3,,,,
61,13429406,True,Rue du Commerce - Handelsstraat,residential,30,97.97200000000001,"LINESTRING (4.3706298 50.8461398, 4.3702231 50.8453431, 4.3702115 50.8453228, 4.3701994 50.8453017)",,,,,,,,
62,64488010,False,Rue Joseph II - Jozef II-straat,residential,30,65.05799999999999,"LINESTRING (4.3706298 50.8461398, 4.3707179 50.8461214, 4.3714004 50.8459837, 4.3715114 50.8459597)",,,,,,,,
63,4690640,True,Boulevard de Waterloo - Waterloolaan,primary,50,111.514,"LINESTRING (4.3521652 50.8346681, 4.3511465 50.8342642, 4.3507729 50.8342052)",,,,,,,,
64,904462811,True,Boulevard du Régent - Regentlaan,primary,50,9.119,"LINESTRING (4.3668727 50.8428585, 4.3668351 50.84278)",1,,,R20a,,,,
65,4318207,True,Rue Belliard - Belliardstraat,primary,50,24.554,"LINESTRING (4.3668727 50.8428585, 4.3671056 50.84281, 4.3672049 50.8427895)",5,,,,,,,
66,"[412648744, 40353781]",True,Rond-Point Robert Schuman - Robert Schumanplein,secondary,30,44.462,"LINESTRING (4.3835309 50.8421467, 4.3836164 50.8420988, 4.3837159 50.8420633, 4.3838252 50.8420421, 4.383939 50.8420359, 4.3840266 50.8420416, 4.3841115 50.8420563)",3,,,,,,,
67,40506841,False,Rue Froissart - Froissartstraat,residential,30,204.647,"LINESTRING (4.3835309 50.8421467, 4.3834555 50.8421033, 4.3833999 50.8420721, 4.3833297 50.8420307, 4.3832812 50.84196, 4.3832448 50.8418672, 4.3830223 50.841333, 4.3829893 50.8412539, 4.3829455 50.8411487, 4.3829073 50.8410467, 4.3827075 50.8405128, 4.3826953 50.8404803, 4.3826713 50.8404161)",,,,,,,,
68,183108274,True,Rond-Point Robert Schuman - Robert Schumanplein,secondary,30,32.30500000000001,"LINESTRING (4.3843639 50.8425705, 4.3843132 50.842609, 4.3842541 50.8426424, 4.3841878 50.8426699, 4.3841159 50.8426909, 4.3840356 50.8427057, 4.3839769 50.842711)",4,,,,,,,
69,"[8250441, 429538573, 718436639]",True,Rue Archimède - Archimedesstraat,residential,30,160.158,"LINESTRING (4.3839769 50.842711, 4.3839809 50.8427965, 4.3839824 50.8428291, 4.3839504 50.8431601, 4.3839002 50.843467, 4.3838847 50.8436844, 4.3838493 50.8439752, 4.3838465 50.8440207, 4.383845 50.8440447, 4.3838475 50.8441479)",,,,,,,,
70,40508890,True,Rond-Point Robert Schuman - Robert Schumanplein,secondary,30,37.20699999999999,"LINESTRING (4.3839769 50.842711, 4.3838627 50.84271, 4.3837515 50.8426937, 4.3836483 50.8426628, 4.3835578 50.8426189, 4.3835322 50.8426024, 4.3835084 50.8425848)",3,,,,,,,
71,40458438,True,Boulevard du Midi - Zuidlaan,primary,30,196.993,"LINESTRING (4.3427607 50.8342691, 4.3426834 50.8343547, 4.342519 50.8347719, 4.3422688 50.8354686, 4.3421626 50.8357583, 4.3420309 50.8359742)",,,,R20,,,,
72,139734095,False,Rue Blaes - Blaesstraat,tertiary,30,20.519,"LINESTRING (4.3427607 50.8342691, 4.3429055 50.8342918, 4.3430443 50.8343135)",,,,,,,,
73,4690640,True,Boulevard de Waterloo - Waterloolaan,primary,50,6.414,"LINESTRING (4.3501552 50.833942, 4.350079 50.8339102)",,,,,,,,
74,822160354,True,Rue de l'Hôtel des Monnaies - Munthofstraat,secondary,30,35.191,"LINESTRING (4.3501552 50.833942, 4.3501583 50.8338872, 4.3501747 50.8338543, 4.3503484 50.8336912, 4.3503754 50.8336658)",,,,,,,,
75,591897388,False,Rue Antoine Dansaert - Antoine Dansaertstraat,tertiary,30,17.891,"LINESTRING (4.3465559 50.8499426, 4.346427 50.8500814)",,,,,,,,
76,8511876,True,Rue du Vieux Marché aux Grains - Oude Graanmarktstraat,pedestrian,,74.81599999999999,"LINESTRING (4.3465559 50.8499426, 4.3466265 50.8499909, 4.3466899 50.8500218, 4.3472319 50.8503448, 4.347256 50.8503594, 4.3473456 50.8503912)",,,,,,,,
77,591894649,False,Rue Antoine Dansaert - Antoine Dansaertstraat,tertiary,30,151.569,"LINESTRING (4.3465559 50.8499426, 4.3466173 50.8498983, 4.3469243 50.8496714, 4.3473344 50.8493683, 4.3478129 50.8490524, 4.3478471 50.8490298, 4.3479073 50.8489992, 4.3480231 50.8489467)",,,,,,,,
78,12818012,False,Rue du Marché aux Porcs - Varkensmarkt,residential,30,110.863,"LINESTRING (4.3455437 50.8528192, 4.3456062 50.8529116, 4.3456194 50.8529311, 4.3457643 50.8531393, 4.3458559 50.8533072, 4.3459355 50.8534758, 4.3460109 50.8536869, 4.3460126 50.8537649)",,,,,,,,
79,231945295,False,Rue Léon Lepage - Léon Lepagestraat,residential,30,40.634,"LINESTRING (4.3455437 50.8528192, 4.34549 50.85274, 4.3454775 50.8527215, 4.3453051 50.8524863)",,,,,,,,
80,924125265,True,Rue de Flandre - Vlaamsesteenweg,living_street,20,32.704,"LINESTRING (4.3455437 50.8528192, 4.3454391 50.8528695, 4.3453936 50.852881, 4.3452477 50.8529076, 4.3451176 50.8529265)",,,,,,,,
81,835247539,False,Place Sainte-Catherine - Sint-Katelijneplein,pedestrian,,9.32,"LINESTRING (4.3473456 50.8503912, 4.3474154 50.8503199)",,,,,,,,
82,30272969,False,Place Sainte-Catherine - Sint-Katelijneplein,pedestrian,,19.023,"LINESTRING (4.3473456 50.8503912, 4.3473277 50.8504076, 4.3472033 50.8505214, 4.3471917 50.850532)",,,,,,,,
83,8511538,True,Rue du Marché aux Poulets - Kiekenmarkt,pedestrian,,127.181,"LINESTRING (4.3503491 50.8490189, 4.3505102 50.8489361, 4.3511247 50.8485711, 4.3516511 50.8483372, 4.3517498 50.8482982)",,,,,,,,
84,438881444,False,Rue du Marché aux Poulets - Kiekenmarkt,pedestrian,,64.58500000000001,"LINESTRING (4.3503491 50.8490189, 4.3501931 50.8490806, 4.3496351 50.84931, 4.3495762 50.8493339)",,,,,,,,
85,463618692,False,Boulevard Anspach - Anspachlaan,pedestrian,,33.517,"LINESTRING (4.3503491 50.8490189, 4.3502593 50.8489291, 4.3500884 50.8487664)",,,,,,,,
86,8511989,False,Rue Sainte-Catherine - Sint-Katelijnestraat,pedestrian,,141.308,"LINESTRING (4.3488965 50.8494732, 4.3488551 50.8495333, 4.3488329 50.8495447, 4.3488296 50.8495464, 4.3477702 50.8500907, 4.3474867 50.8502534, 4.3474154 50.8503199)",,,,,,,,
87,12357557,True,Rue des Poissonniers - Visverkopersstraat,tertiary,30,84.80499999999999,"LINESTRING (4.3488965 50.8494732, 4.3487966 50.8494065, 4.3487742 50.8493924, 4.3485924 50.8492781, 4.3484598 50.8492009, 4.3482456 50.849076, 4.3481991 50.8490489, 4.3481765 50.849036, 4.3480231 50.8489467)",2,,,,,,,
88,248828445,False,Rue Paul Devaux - Paul Devauxstraat,living_street,20,57.908,"LINESTRING (4.3488965 50.8494732, 4.3489251 50.8494317, 4.3489646 50.8493744, 4.3489803 50.8493517, 4.349196 50.8489881)",,,,,destination,,,
89,23566655,True,Avenue Louise - Louizalaan,residential,30,20.745,"LINESTRING (4.3722778 50.8147351, 4.3722056 50.814688, 4.372019 50.8146608)",,,,,,,,
90,119180317,True,,secondary,50,8.466000000000001,"LINESTRING (4.3722778 50.8147351, 4.3723177 50.8147066, 4.3723681 50.8146857)",2,roundabout,,,,,,
91,150213167,False,Sentier des Cinéraires - Asplantenpad,path,,142.487,"LINESTRING (4.3754369 50.8122436, 4.3756049 50.8121872, 4.3757043 50.8121923, 4.375807 50.8122424, 4.3758909 50.8123016, 4.3760139 50.8123731, 4.3761173 50.812436, 4.3762325 50.8124965, 4.3764062 50.812552, 4.3765858 50.8125964, 4.376818 50.8126629, 4.3769274 50.81273, 4.376978 50.8127761, 4.3770084 50.8128088, 4.3770196 50.8128578)",,,,,,,,
92,243570318,False,Avenue de Flore - Floralaan,pedestrian,,17.427,"LINESTRING (4.3754369 50.8122436, 4.3753878 50.8121822, 4.3753493 50.8120977)",2,,,,,,,
93,243570319,False,Avenue de Flore - Floralaan,pedestrian,,156.711,"LINESTRING (4.3754369 50.8122436, 4.3757061 50.8125491, 4.3758763 50.8127573, 4.3759523 50.8129086, 4.3759849 50.8130658, 4.3759402 50.8132461, 4.3758614 50.8133843, 4.3757291 50.8135422)",2,,,,,,,
94,32429869,False,Avenue de Flore - Floralaan,pedestrian,,66.247,"LINESTRING (4.3765522 50.8101992, 4.376076 50.8107134)",2,,,,,,,
95,4862635,False,Avenue de la Laiterie - Melkerijlaan,pedestrian,,141.678,"LINESTRING (4.3765522 50.8101992, 4.3764809 50.8101184, 4.3764388 50.8099562, 4.3763783 50.8097251, 4.376288 50.8096031, 4.3761397 50.8094995, 4.3759574 50.8094125, 4.3759434 50.8094058, 4.3754421 50.8092496)",,,,,,,,
96,32429869,False,Avenue de Flore - Floralaan,pedestrian,,84.211,"LINESTRING (4.3765522 50.8101992, 4.3767959 50.8100115, 4.3771338 50.809739, 4.3773147 50.8096154)",2,,,,,,,
97,306158575,False,,path,,110.776,"LINESTRING (4.3765522 50.8101992, 4.3767699 50.8103061, 4.3769644 50.8103309, 4.3771386 50.8103223, 4.3773107 50.8102877, 4.3778638 50.8101432, 4.3780099 50.810126)",,,,,,,,
98,490979816,True,Avenue de l'Orée - Zoomlaan,residential,30,123.138,"LINESTRING (4.3817263 50.8088009, 4.3830062 50.8094698, 4.3830474 50.8094913, 4.383081 50.8095027)",,,,,,,,
99,490979817,False,Avenue de l'Orée - Zoomlaan,pedestrian,,64.816,"LINESTRING (4.3817263 50.8088009, 4.3816108 50.8087483, 4.3813382 50.8086202, 4.3809674 50.8084701)",,,,,,,,
100,150213180,False,Avenue de l'Orée - Zoomlaan,residential,30,8.898,"LINESTRING (4.3833806 50.8095875, 4.383501 50.8096123)",,,,,,,,
101,150213180,False,Avenue de l'Orée - Zoomlaan,residential,30,14.599,"LINESTRING (4.3833806 50.8095875, 4.383191 50.8095338)",,,,,,,,
102,675816101,True,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,primary,50,15.602,"LINESTRING (4.3833806 50.8095875, 4.3832797 50.8096855, 4.383259 50.8097049)",2,,,,,,,
