,osmid,lanes,highway,junction,oneway,length,geometry,ref,name,maxspeed,service,bridge,tunnel,access,width
17900,373063595,,service,,False,45.283,"LINESTRING (4.4707532 50.3996823, 4.4701297 50.3997711)",,,,,,,,
17901,373063594,,service,,False,60.409,"LINESTRING (4.4696213 50.4004003, 4.4694355 50.3998701)",,,,,,,,
17902,106487216,,unclassified,,False,51.718,"LINESTRING (4.4693391 50.3996015, 4.4700489 50.3994937)",,Zone Lumat,,,,,destination,
17903,106487216,,unclassified,,False,29.74,"LINESTRING (4.4693391 50.3996015, 4.4689306 50.3996626)",,Zone Lumat,,,,,destination,
17904,373063594,,service,,False,30.639,"LINESTRING (4.4693391 50.3996015, 4.4694355 50.3998701)",,,,,,,,
17905,373063597,,service,,False,131.866,"LINESTRING (4.4688596 50.4006636, 4.4685323 50.4007149, 4.4682641 50.4006123, 4.4680442 50.4001712, 4.4680296 50.3998625)",,,,,,,,
17906,373063595,,service,,False,50.42,"LINESTRING (4.4701297 50.3997711, 4.4694355 50.3998701)",,,,,,,,
17907,373063595,,service,,False,45.283,"LINESTRING (4.4701297 50.3997711, 4.4707532 50.3996823)",,,,,,,,
17908,373063596,,service,,False,31.382,"LINESTRING (4.4701297 50.3997711, 4.4700827 50.3996276, 4.4700489 50.3994937)",,,,,,,,
17909,106487216,,unclassified,,False,66.686,"LINESTRING (4.4700489 50.3994937, 4.4709631 50.399352)",,Zone Lumat,,,,,destination,
17910,106487216,,unclassified,,False,51.718,"LINESTRING (4.4700489 50.3994937, 4.4693391 50.3996015)",,Zone Lumat,,,,,destination,
17911,373063596,,service,,False,31.382,"LINESTRING (4.4700489 50.3994937, 4.4700827 50.3996276, 4.4701297 50.3997711)",,,,,,,,
17912,106487216,,unclassified,,False,34.166,"LINESTRING (4.4680228 50.3997201, 4.467541 50.3997104)",,Zone Lumat,,,,,destination,
17913,373063597,,service,,False,15.842,"LINESTRING (4.4680228 50.3997201, 4.4680296 50.3998625)",,,,,,,,
17914,106487216,,unclassified,,False,64.97200000000001,"LINESTRING (4.4680228 50.3997201, 4.4683514 50.3997228, 4.468519 50.3997139, 4.4686837 50.3996996, 4.4689306 50.3996626)",,Zone Lumat,,,,,destination,
17915,373063594,,service,,False,30.639,"LINESTRING (4.4694355 50.3998701, 4.4693391 50.3996015)",,,,,,,,
17916,373063594,,service,,False,60.409,"LINESTRING (4.4694355 50.3998701, 4.4696213 50.4004003)",,,,,,,,
17917,373063595,,service,,False,50.42,"LINESTRING (4.4694355 50.3998701, 4.4701297 50.3997711)",,,,,,,,
17918,373063160,,unclassified,,False,478.676,"LINESTRING (4.4734952 50.397937, 4.4717141 50.3981966, 4.4689911 50.3986159, 4.46882 50.3986617, 4.468664 50.3987193, 4.4684827 50.3988034, 4.4683565 50.3988874, 4.4676777 50.3993089, 4.4673901 50.3994904)",,Zone Lumat,,,,,permissive,
17919,597802698,,secondary,,False,47.864,"LINESTRING (4.4777867 50.3928276, 4.4771405 50.3927028)",N576,Route de Châtelet,50,,,,,
17920,373070612,,service,,True,213.509,"LINESTRING (4.4777867 50.3928276, 4.4780282 50.3927612, 4.4792033 50.3929823, 4.4802804 50.3931849, 4.4805997 50.3933392)",,,,,,,,
17921,597802698,,secondary,,False,207.454,"LINESTRING (4.4777867 50.3928276, 4.4799223 50.3932401, 4.4805997 50.3933392)",N576,Route de Châtelet,50,,,,,
17922,597802698,,secondary,,False,215.885,"LINESTRING (4.4805997 50.3933392, 4.4814158 50.3934587, 4.483531 50.3938627)",N576,Route de Châtelet,50,,,,,
17923,597802698,,secondary,,False,207.454,"LINESTRING (4.4805997 50.3933392, 4.4799223 50.3932401, 4.4777867 50.3928276)",N576,Route de Châtelet,50,,,,,
17924,373484225,,service,,False,105.154,"LINESTRING (4.4841602 50.3974703, 4.4829317 50.3973198, 4.4827065 50.3973567)",,,,,,,,
17925,65558244,,secondary,,False,22.545,"LINESTRING (4.4827065 50.3973567, 4.4828181 50.3974171, 4.4829162 50.3975069)",N572,Chaussee Solvay,50,,,,,
17926,65558244,,secondary,,False,28.693,"LINESTRING (4.4827065 50.3973567, 4.4826188 50.3973093, 4.482365 50.3972201)",N572,Chaussee Solvay,50,,,,,
17927,373484225,,service,,False,105.154,"LINESTRING (4.4827065 50.3973567, 4.4829317 50.3973198, 4.4841602 50.3974703)",,,,,,,,
17928,373486367,,service,,False,48.909,"LINESTRING (4.4877415 50.4009479, 4.4878964 50.4008025, 4.4879447 50.4006691, 4.4879781 50.4005437)",,,,,,,,
17929,"[971336964, 373486367]",,service,,False,120.412,"LINESTRING (4.4877415 50.4009479, 4.4870863 50.400905, 4.4863257 50.400863, 4.4860541 50.400897)",,,,,,,no,
17930,373486368,,track,,False,154.558,"LINESTRING (4.4877415 50.4009479, 4.4877763 50.4010163, 4.4886473 50.4010794, 4.4887143 50.4011871, 4.4888457 50.4014026, 4.4889423 50.4016453, 4.4890046 50.4018022)",,,,,,,,
17931,373486367,,service,,False,48.909,"LINESTRING (4.4879781 50.4005437, 4.4879447 50.4006691, 4.4878964 50.4008025, 4.4877415 50.4009479)",,,,,,,,
17932,373486369,,service,,False,79.601,"LINESTRING (4.4879781 50.4005437, 4.4878777 50.4005341, 4.4879915 50.399887)",,,,,,,,
17933,373486369,,service,,False,132.306,"LINESTRING (4.4879781 50.4005437, 4.4888224 50.4006247, 4.4889776 50.3999867)",,,,,,,,
17934,66064211,,unclassified,,False,70.774,"LINESTRING (4.4889776 50.3999867, 4.4884327 50.399927, 4.4879915 50.399887)",,Rue du Marais,,,,,,
17935,66064211,,unclassified,,False,47.473,"LINESTRING (4.4889776 50.3999867, 4.4890721 50.3999971, 4.4896039 50.4001346)",,Rue du Marais,,,,,,
17936,373486369,,service,,False,132.306,"LINESTRING (4.4889776 50.3999867, 4.4888224 50.4006247, 4.4879781 50.4005437)",,,,,,,,
17937,61234478,,residential,,False,131.818,"LINESTRING (4.4890046 50.4018022, 4.487176 50.4020186)",,Rue du Chemin de Fer,,,,,,
17938,61234478,,residential,,False,25.361,"LINESTRING (4.4890046 50.4018022, 4.4891853 50.4017808, 4.4892053 50.401891)",,Rue du Chemin de Fer,,,,,,
17939,373486368,,track,,False,154.558,"LINESTRING (4.4890046 50.4018022, 4.4889423 50.4016453, 4.4888457 50.4014026, 4.4887143 50.4011871, 4.4886473 50.4010794, 4.4877763 50.4010163, 4.4877415 50.4009479)",,,,,,,,
17940,66064211,,unclassified,,False,169.027,"LINESTRING (4.4879915 50.399887, 4.4870333 50.3998, 4.4856682 50.3995581)",,Rue du Marais,,,,,,
17941,66064211,,unclassified,,False,70.774,"LINESTRING (4.4879915 50.399887, 4.4884327 50.399927, 4.4889776 50.3999867)",,Rue du Marais,,,,,,
17942,373486369,,service,,False,79.601,"LINESTRING (4.4879915 50.399887, 4.4878777 50.4005341, 4.4879781 50.4005437)",,,,,,,,
17943,115959525,,residential,,False,8.21,"LINESTRING (4.4307555 50.3753161, 4.4308646 50.3753408)",,Rue du Débarcadère,30,,,,,
17944,373805556,,service,,False,54.767,"LINESTRING (4.4307555 50.3753161, 4.4304029 50.3757543)",,,,,,,,
17945,115959525,,residential,,False,67.39699999999999,"LINESTRING (4.4307555 50.3753161, 4.4300659 50.3751421, 4.429875 50.3750882)",,Rue du Débarcadère,30,,,,,
17946,373805556,,service,,False,54.767,"LINESTRING (4.4304029 50.3757543, 4.4307555 50.3753161)",,,,,,,,
17947,373805554,,service,,False,100.128,"LINESTRING (4.4297755 50.3754212, 4.4297431 50.3754977, 4.4297163 50.3756106, 4.4298075 50.3756927, 4.4299255 50.3757269, 4.4300328 50.3756961, 4.4301615 50.3755422, 4.4297755 50.3754212)",,,,,,,,
17948,373805554,,service,,False,100.128,"LINESTRING (4.4297755 50.3754212, 4.4301615 50.3755422, 4.4300328 50.3756961, 4.4299255 50.3757269, 4.4298075 50.3756927, 4.4297163 50.3756106, 4.4297431 50.3754977, 4.4297755 50.3754212)",,,,,,,,
17949,373805554,,service,,False,10.394,"LINESTRING (4.4297755 50.3754212, 4.4296994 50.3753929, 4.4296489 50.3753741)",,,,,,,,
17950,373806667,,service,,False,101.824,"LINESTRING (4.4333104 50.3749264, 4.4331475 50.3752197, 4.4328311 50.3757896)",,,,,,,,
17951,115959525,,residential,,False,83.774,"LINESTRING (4.4308646 50.3753408, 4.431978 50.3755926)",,Rue du Débarcadère,30,,,,,
17952,115959525,,residential,,False,8.21,"LINESTRING (4.4308646 50.3753408, 4.4307555 50.3753161)",,Rue du Débarcadère,30,,,,,
17953,373806663,,service,,False,102.245,"LINESTRING (4.4308646 50.3753408, 4.4309219 50.3752727, 4.4312313 50.3749052, 4.4313632 50.3747485, 4.431331 50.3745021)",,,,,,,,
17954,373806661,,service,,False,47.717,"LINESTRING (4.429907 50.3760061, 4.430506 50.3762016)",,,,parking_aisle,,,,
17955,115959525,,residential,,False,245.909,"LINESTRING (4.4328311 50.3757896, 4.4329212 50.3758108, 4.434224 50.3761166, 4.4345009 50.3761815, 4.4345257 50.3761875, 4.4347827 50.3762478, 4.4354058 50.3763053, 4.4361641 50.3763157)",,Rue du Débarcadère,30,,,,,
17956,115959525,,residential,,False,64.342,"LINESTRING (4.4328311 50.3757896, 4.4323436 50.3756752, 4.431978 50.3755926)",,Rue du Débarcadère,30,,,,,
17957,373806667,,service,,False,101.824,"LINESTRING (4.4328311 50.3757896, 4.4331475 50.3752197, 4.4333104 50.3749264)",,,,,,,,
17958,373806663,,service,,False,102.245,"LINESTRING (4.431331 50.3745021, 4.4313632 50.3747485, 4.4312313 50.3749052, 4.4309219 50.3752727, 4.4308646 50.3753408)",,,,,,,,
17959,373807353,,service,,False,11.481,"LINESTRING (4.434093 50.3772151, 4.4341476 50.3771179)",,,,parking_aisle,,,,
17960,373807496,,service,,False,115.912,"LINESTRING (4.434093 50.3772151, 4.4325887 50.3768073)",,,,parking_aisle,,,,
17961,373807353,,service,,False,130.407,"LINESTRING (4.434093 50.3772151, 4.4340295 50.3773318, 4.4328869 50.3770324, 4.4325079 50.3769327)",,,,parking_aisle,,,,
17962,373807353,,service,,False,11.481,"LINESTRING (4.4341476 50.3771179, 4.434093 50.3772151)",,,,parking_aisle,,,,
17963,373807496,,service,,False,115.66,"LINESTRING (4.4341476 50.3771179, 4.4326477 50.3767093)",,,,parking_aisle,,,,
17964,115959512,,service,,False,148.467,"LINESTRING (4.4341476 50.3771179, 4.4341972 50.3771314, 4.4343732 50.3771822, 4.4347293 50.3773452, 4.4354793 50.3776257, 4.4358256 50.3777384, 4.4359592 50.3777819)",,,,parking_aisle,,,,
17965,373808097,,service,,False,13.79,"LINESTRING (4.4314666 50.3766614, 4.4315366 50.3765457)",,,,parking_aisle,,,,
17966,373807353,,service,,False,71.462,"LINESTRING (4.4314666 50.3766614, 4.4307143 50.3764149, 4.4306442 50.3763218)",,,,parking_aisle,,,,
17967,373807353,,service,,False,79.774,"LINESTRING (4.4314666 50.3766614, 4.4314868 50.3766681, 4.4321198 50.3768306, 4.4325079 50.3769327)",,,,parking_aisle,,,,
17968,373807496,,service,,False,68.005,"LINESTRING (4.4315366 50.3765457, 4.4306442 50.3763218)",,,,parking_aisle,,,,
17969,373808097,,service,,False,13.79,"LINESTRING (4.4315366 50.3765457, 4.4314666 50.3766614)",,,,parking_aisle,,,,
17970,373808097,,service,,False,13.376,"LINESTRING (4.4315366 50.3765457, 4.4316046 50.3764335)",,,,parking_aisle,,,,
17971,373807496,,service,,False,80.088,"LINESTRING (4.4315366 50.3765457, 4.4323746 50.3767493, 4.4325887 50.3768073)",,,,parking_aisle,,,,
17972,373807496,,service,,False,115.66,"LINESTRING (4.4326477 50.3767093, 4.4341476 50.3771179)",,,,parking_aisle,,,,
17973,373808098,,service,,False,11.673,"LINESTRING (4.4326477 50.3767093, 4.4325887 50.3768073)",,,,parking_aisle,,,,
17974,373807496,,service,,False,80.07600000000001,"LINESTRING (4.4326477 50.3767093, 4.4325003 50.3766692, 4.4316046 50.3764335)",,,,parking_aisle,,,,
17975,373807353,,service,,False,79.77399999999999,"LINESTRING (4.4325079 50.3769327, 4.4321198 50.3768306, 4.4314868 50.3766681, 4.4314666 50.3766614)",,,,parking_aisle,,,,
17976,373807353,,service,,False,130.407,"LINESTRING (4.4325079 50.3769327, 4.4328869 50.3770324, 4.4340295 50.3773318, 4.434093 50.3772151)",,,,parking_aisle,,,,
17977,373808098,,service,,False,15.078,"LINESTRING (4.4325079 50.3769327, 4.4325543 50.3768579, 4.4325887 50.3768073)",,,,parking_aisle,,,,
17978,373807496,,service,,False,115.912,"LINESTRING (4.4325887 50.3768073, 4.434093 50.3772151)",,,,parking_aisle,,,,
17979,373808098,,service,,False,11.673,"LINESTRING (4.4325887 50.3768073, 4.4326477 50.3767093)",,,,parking_aisle,,,,
17980,373807496,,service,,False,80.088,"LINESTRING (4.4325887 50.3768073, 4.4323746 50.3767493, 4.4315366 50.3765457)",,,,parking_aisle,,,,
17981,373808098,,service,,False,15.078,"LINESTRING (4.4325887 50.3768073, 4.4325543 50.3768579, 4.4325079 50.3769327)",,,,parking_aisle,,,,
17982,373807496,,service,,False,3.688,"LINESTRING (4.4316046 50.3764335, 4.4315557 50.3764222)",,,,parking_aisle,,,,
17983,373808097,,service,,False,13.376,"LINESTRING (4.4316046 50.3764335, 4.4315366 50.3765457)",,,,parking_aisle,,,,
17984,373807496,,service,,False,80.07600000000001,"LINESTRING (4.4316046 50.3764335, 4.4325003 50.3766692, 4.4326477 50.3767093)",,,,parking_aisle,,,,
17985,373963355,,track,,False,449.6530000000001,"LINESTRING (4.4803653 50.3829774, 4.4802057 50.3828893, 4.4800089 50.3827805, 4.4798909 50.3827087, 4.4795958 50.3827532, 4.47929 50.3828455, 4.4789789 50.3830063, 4.4787536 50.38302, 4.4785229 50.3829584, 4.4781957 50.3828319, 4.4779758 50.3826745, 4.4777826 50.3824795, 4.4776056 50.3821751, 4.4775091 50.3818843, 4.4774179 50.3816175, 4.4772677 50.3814602, 4.476978 50.3813028, 4.476699 50.3812002, 4.476227 50.3808547)",,,,,,,,
17986,"[1019663488, 1019420453]",,tertiary,,False,321.756,"LINESTRING (4.4803653 50.3829774, 4.4819717 50.3816682, 4.4829816 50.3807927, 4.4830671 50.3807185, 4.4831243 50.3806809)",,Rue de Villers,,,,,,
17987,1019420453,,tertiary,,False,152.211,"LINESTRING (4.4803653 50.3829774, 4.4801084 50.3831868, 4.4791953 50.38395, 4.4790563 50.3840623)",,Rue de Villers,,,,,,
17988,373963355,,track,,False,449.6529999999999,"LINESTRING (4.476227 50.3808547, 4.476699 50.3812002, 4.476978 50.3813028, 4.4772677 50.3814602, 4.4774179 50.3816175, 4.4775091 50.3818843, 4.4776056 50.3821751, 4.4777826 50.3824795, 4.4779758 50.3826745, 4.4781957 50.3828319, 4.4785229 50.3829584, 4.4787536 50.38302, 4.4789789 50.3830063, 4.47929 50.3828455, 4.4795958 50.3827532, 4.4798909 50.3827087, 4.4800089 50.3827805, 4.4802057 50.3828893, 4.4803653 50.3829774)",,,,,,,,
17989,373964628,,tertiary,roundabout,True,10.944,"LINESTRING (4.4831243 50.3806809, 4.4831022 50.3806667, 4.4830911 50.3806484, 4.4830904 50.3806288, 4.4831003 50.3806103, 4.4831196 50.380595)",,,,,,,,
17990,"[1019663488, 1019420453]",,tertiary,,False,321.756,"LINESTRING (4.4831243 50.3806809, 4.4830671 50.3807185, 4.4829816 50.3807927, 4.4819717 50.3816682, 4.4803653 50.3829774)",,Rue de Villers,,,,,,
17991,60076553,,tertiary,,False,136.642,"LINESTRING (4.4832335 50.3806814, 4.4833014 50.3807185, 4.4845325 50.3815885)",,Rue de la Longue Haie,,,,,,
17992,373964628,,tertiary,roundabout,True,8.389000000000001,"LINESTRING (4.4832335 50.3806814, 4.4832066 50.3806909, 4.4831762 50.3806939, 4.4831494 50.3806909, 4.4831243 50.3806809)",,,,,,,,
17993,373964628,,tertiary,roundabout,True,9.991000000000001,"LINESTRING (4.4832452 50.3806008, 4.4832608 50.3806177, 4.4832654 50.3806287, 4.4832648 50.3806483, 4.4832537 50.3806666, 4.4832335 50.3806814)",,,,,,,,
17994,"[1019397050, 373964629]",,tertiary,,False,339.428,"LINESTRING (4.4832452 50.3806008, 4.4833071 50.380537, 4.4841553 50.3798743, 4.4856628 50.378134, 4.4858147 50.3780415)",,Rue de Villers,,,,,,
17995,373964210,,tertiary,,False,251.028,"LINESTRING (4.4831196 50.380595, 4.4830987 50.3805708, 4.4830963 50.3805298, 4.4831287 50.3802992, 4.4830867 50.3798512, 4.4830471 50.3795218, 4.4829424 50.3785758, 4.4829255 50.3784813, 4.4828699 50.3783513)",,Rue Fromont,,,,,,
17996,373964628,,tertiary,roundabout,True,9.888,"LINESTRING (4.4831196 50.380595, 4.4831459 50.3805848, 4.4831618 50.380582, 4.4831926 50.3805818, 4.4832215 50.3805884, 4.4832452 50.3806008)",,,,,,,,
17997,93808035,,tertiary,,False,45.38,"LINESTRING (4.4724978 50.4593378, 4.4724938 50.4597459)",,Rue Charbonnel,,,,,,
17998,373974400,,service,,False,96.549,"LINESTRING (4.4724978 50.4593378, 4.4730342 50.4593652, 4.4727365 50.4596555, 4.4724938 50.4597459)",,,,,,,,
17999,93808035,,tertiary,,False,270.988,"LINESTRING (4.4724978 50.4593378, 4.4725055 50.4585588, 4.4725146 50.4585102, 4.4727302 50.4573551, 4.4728052 50.4569118)",,Rue Charbonnel,,,,,,
18000,93808035,,tertiary,,False,45.38,"LINESTRING (4.4724938 50.4597459, 4.4724978 50.4593378)",,Rue Charbonnel,,,,,,
18001,373974400,,service,,False,96.549,"LINESTRING (4.4724938 50.4597459, 4.4727365 50.4596555, 4.4730342 50.4593652, 4.4724978 50.4593378)",,,,,,,,
18002,93808035,,tertiary,,False,62.649,"LINESTRING (4.4724938 50.4597459, 4.4724883 50.4603093)",,Rue Charbonnel,,,,,,
18003,62264473,,unclassified,,False,215.978,"LINESTRING (4.4592991 50.4551443, 4.456532 50.4543265)",,Deuxième Rue,,,,,,
18004,62264473,,unclassified,,False,141.169,"LINESTRING (4.4592991 50.4551443, 4.4611078 50.4556788)",,Deuxième Rue,,,,,,
18005,373975508,,service,,False,172.045,"LINESTRING (4.4592991 50.4551443, 4.4594793 50.4549048, 4.4594793 50.4547989, 4.4602241 50.453723)",,,,,,,,
18006,373975508,,service,,False,172.045,"LINESTRING (4.4602241 50.453723, 4.4594793 50.4547989, 4.4594793 50.4549048, 4.4592991 50.4551443)",,,,,,,,
18007,373975703,,service,,False,60.848,"LINESTRING (4.4524403 50.4515439, 4.4522748 50.4518888, 4.4522909 50.4520186, 4.4523355 50.4520673)",,,,,,,,
