,osmid,bridge,oneway,lanes,name,highway,maxspeed,length,geometry,ref,access,junction,tunnel,service,width,est_width
11293,"[733242666, 219814038]",,False,2,Boulevard Gustave Kleyer,tertiary,50,511.8459999999999,"LINESTRING (5.562825 50.6226709, 5.5621437 50.6230269, 5.5619756 50.6231334, 5.5619161 50.6232504, 5.561858 50.6237846, 5.5618546 50.6238478, 5.5618669 50.6240297, 5.5619466 50.6242081, 5.5620452 50.6243208, 5.5622606 50.6245345, 5.5622914 50.6246293, 5.5622734 50.6246889, 5.5622108 50.6247467, 5.5620947 50.6247739, 5.56198 50.6247838, 5.5618205 50.6247885, 5.5609099 50.6247557, 5.5600326 50.6246377, 5.5597475 50.6245294, 5.5593339 50.6243294, 5.5591038 50.624282, 5.5589522 50.6242625)",,,,,,,
11294,"[219814038, 219814031]",,False,2,Boulevard Gustave Kleyer,tertiary,"['30', '50']",108.177,"LINESTRING (5.562825 50.6226709, 5.5629433 50.6226156, 5.5640954 50.6221262)",,,,,,,
11295,467018295,,False,,,path,,75.417,"LINESTRING (5.562825 50.6226709, 5.5625306 50.6227031, 5.5621658 50.6227406, 5.5617653 50.6227499)",,,,,,,
11296,122564296,,False,,Rue des Anémones,residential,,69.321,"LINESTRING (5.5587595 50.6229326, 5.558787 50.6230642, 5.5584232 50.6234972)",,,,,,,
11297,8119657,,False,,Rue des Bruyères,residential,,4.282,"LINESTRING (5.5568381 50.6230209, 5.5567956 50.6229934)",,,,,,,
11298,8119657,,False,,Rue des Bruyères,residential,,41.767,"LINESTRING (5.5568381 50.6230209, 5.556889 50.623055, 5.5571305 50.6231654, 5.5573121 50.6232446)",,,,,,,
11299,122564301,,False,,Rue des Lauriers,residential,,73.868,"LINESTRING (5.5568381 50.6230209, 5.5568725 50.6229591, 5.5570547 50.6223716)",,,,,,,
11300,122564288,,False,,Rue Barbe d'Or,pedestrian,,111.355,"LINESTRING (5.5794143 50.6451108, 5.5793804 50.6451438, 5.5791941 50.6453264, 5.5791806 50.6453686, 5.579608 50.6455752, 5.5800663 50.6457889)",,,,,,,
11301,272826609,,True,2,Quai de la Goffe,secondary,,25.355,"LINESTRING (5.5794143 50.6451108, 5.5793448 50.6450749, 5.5791279 50.644973)",,,,,,,
11302,8106824,,False,,Rue Saint-Jean-Baptiste,residential,,90.60499999999999,"LINESTRING (5.5800663 50.6457889, 5.5797819 50.6460076, 5.5795249 50.6464469, 5.5794905 50.6465058)",,,,,,,
11303,8106824,,False,,Rue Saint-Jean-Baptiste,residential,,28.571,"LINESTRING (5.5800663 50.6457889, 5.5802508 50.6456683, 5.5803046 50.6456338, 5.5803488 50.6456047)",,,,,,,
11304,122564288,,False,,Rue Barbe d'Or,pedestrian,,111.355,"LINESTRING (5.5800663 50.6457889, 5.579608 50.6455752, 5.5791806 50.6453686, 5.5791941 50.6453264, 5.5793804 50.6451438, 5.5794143 50.6451108)",,,,,,,
11305,48737494,,False,,Rue de l'Hippodrome,residential,,28.397,"LINESTRING (5.5614708 50.6097455, 5.5618706 50.6097746)",,,,,,,
11306,48737494,,False,,Rue de l'Hippodrome,residential,,325.603,"LINESTRING (5.5614708 50.6097455, 5.5607155 50.6097571, 5.5605874 50.6097616, 5.56002 50.6097817, 5.559269 50.6098838, 5.5573618 50.6103192, 5.5570222 50.610408)",,,,,,,
11307,122567842,,False,,,service,,107.343,"LINESTRING (5.5614708 50.6097455, 5.5614213 50.6099432, 5.5613877 50.6101271, 5.5613816 50.6102717, 5.5613812 50.6103664, 5.5613907 50.6104291, 5.5614086 50.6104881, 5.5614465 50.61054, 5.5614923 50.6105866, 5.5615742 50.6106784)",,,,,,,
11308,122567838,,False,,Rue de la Préfecture,residential,,130.733,"LINESTRING (5.5697546 50.6099326, 5.5689192 50.610982)",,,,,,,
11309,122570326,,True,2,Quai Timmermans,secondary,70,362.998,"LINESTRING (5.5697546 50.6099326, 5.5688508 50.6097249, 5.5676497 50.6094529, 5.5664548 50.6092276, 5.5648588 50.6089353)",N617,,,,,,
11310,444997855,,False,,Rue de la Veine Sothuy,residential,,85.199,"LINESTRING (5.5627886 50.6100721, 5.5627507 50.6102338, 5.5626553 50.6106818, 5.5626272 50.6108314)",,,,,,,
11311,122567840,,False,,Rue du Laminoir,residential,,141.332,"LINESTRING (5.570974 50.6103106, 5.5699746 50.6114121)",,,,,,,
11312,122570326,,True,2,Quai Timmermans,secondary,70,95.86,"LINESTRING (5.570974 50.6103106, 5.5704001 50.6101111, 5.5697546 50.6099326)",N617,,,,,,
11313,122567835,,False,,Rue Méaroulle,residential,,20.799,"LINESTRING (5.5615742 50.6106784, 5.561581 50.6108654)",,,,,,,
11314,122567835,,False,,Rue Méaroulle,residential,,102.901,"LINESTRING (5.5615742 50.6106784, 5.5615923 50.61054, 5.5616104 50.6104704, 5.5616261 50.6104097, 5.5616704 50.6102614, 5.5617249 50.610138, 5.5618101 50.6099609, 5.5618706 50.6097746)",,,,,,,
11315,122567842,,False,,,service,,107.343,"LINESTRING (5.5615742 50.6106784, 5.5614923 50.6105866, 5.5614465 50.61054, 5.5614086 50.6104881, 5.5613907 50.6104291, 5.5613812 50.6103664, 5.5613816 50.6102717, 5.5613877 50.6101271, 5.5614213 50.6099432, 5.5614708 50.6097455)",,,,,,,
11316,122567839,,False,,Allée des Ploktrèsses,residential,,73.91900000000001,"LINESTRING (5.5626272 50.6108314, 5.5620697 50.6108495, 5.561581 50.6108654)",,,,,,,
11317,444997558,,False,,Rue de la Veine Sothuy,residential,,12.586,"LINESTRING (5.5626272 50.6108314, 5.5626235 50.6108514, 5.5626283 50.6109444)",,,,,,,
11318,444997854,,False,,Allée des Ploktrèsses,residential,,58.845,"LINESTRING (5.5626272 50.6108314, 5.5632523 50.6108062, 5.5633122 50.6108293, 5.5633174 50.6108723, 5.5633018 50.6109153)",,,,,,,
11319,444997855,,False,,Rue de la Veine Sothuy,residential,,85.199,"LINESTRING (5.5626272 50.6108314, 5.5626553 50.6106818, 5.5627507 50.6102338, 5.5627886 50.6100721)",,,,,,,
11320,122567835,,False,,Rue Méaroulle,residential,,20.799,"LINESTRING (5.561581 50.6108654, 5.5615742 50.6106784)",,,,,,,
11321,122567835,,False,,Rue Méaroulle,residential,,13.119,"LINESTRING (5.561581 50.6108654, 5.561574 50.6109833)",,,,,,,
11322,122567839,,False,,Allée des Ploktrèsses,residential,,73.91900000000001,"LINESTRING (5.561581 50.6108654, 5.5620697 50.6108495, 5.5626272 50.6108314)",,,,,,,
11323,122567841,,False,,Allée des Ploktrèsses,service,,99.608,"LINESTRING (5.5646409 50.6109137, 5.564258 50.6108161, 5.5641068 50.6107897, 5.5639271 50.6107996, 5.5638177 50.610826, 5.5637291 50.6108591, 5.5636405 50.6108839, 5.5635597 50.6109021, 5.5634425 50.6109137, 5.5633018 50.6109153)",,,,,,,
11324,122567841,,False,,Allée des Ploktrèsses,service,,99.608,"LINESTRING (5.5633018 50.6109153, 5.5634425 50.6109137, 5.5635597 50.6109021, 5.5636405 50.6108839, 5.5637291 50.6108591, 5.5638177 50.610826, 5.5639271 50.6107996, 5.5641068 50.6107897, 5.564258 50.6108161, 5.5646409 50.6109137)",,,,,,,
11325,444997854,,False,,Allée des Ploktrèsses,residential,,47.657,"LINESTRING (5.5633018 50.6109153, 5.5632393 50.6109219, 5.5626283 50.6109444)",,,,,,,
11326,444997854,,False,,Allée des Ploktrèsses,residential,,58.845,"LINESTRING (5.5633018 50.6109153, 5.5633174 50.6108723, 5.5633122 50.6108293, 5.5632523 50.6108062, 5.5626272 50.6108314)",,,,,,,
11327,122567835,,False,,Rue Méaroulle,residential,,13.119,"LINESTRING (5.561574 50.6109833, 5.561581 50.6108654)",,,,,,,
11328,444997559,,False,,Allée des Ploktrèsses,residential,,74.52,"LINESTRING (5.561574 50.6109833, 5.5626283 50.6109444)",,,,,,,
11329,122567835,,False,,Rue Méaroulle,residential,,91.56099999999999,"LINESTRING (5.561574 50.6109833, 5.561572 50.6110174, 5.5616908 50.6118031)",,,,,,,
11330,122567840,,False,,Rue du Laminoir,residential,,141.332,"LINESTRING (5.5699746 50.6114121, 5.570974 50.6103106)",,,,,,,
11331,244397711,,False,,Rue Ernest Solvay,tertiary,,22.089,"LINESTRING (5.5699746 50.6114121, 5.5697237 50.6112933)",,,,,,,
11332,244397711,,False,,Rue Ernest Solvay,tertiary,,81.627,"LINESTRING (5.5699746 50.6114121, 5.5703813 50.6116197, 5.5708414 50.6118973)",,,,,,,
11333,8272939,,False,,Rue Côte d'Or,residential,,70.155,"LINESTRING (5.5626821 50.6117546, 5.5616908 50.6118031)",,,,,,,
11334,122567837,,False,,Résidence Fraternité,residential,,90.17,"LINESTRING (5.5626821 50.6117546, 5.5626283 50.6109444)",,,,,,,
11335,8272939,,False,,Rue Côte d'Or,residential,,238.766,"LINESTRING (5.5626821 50.6117546, 5.5637542 50.6116955, 5.5646115 50.6116529, 5.5652348 50.6116348, 5.5656214 50.6116582, 5.566043 50.6117273)",,,,,,,
11336,8272939,,False,,Rue Côte d'Or,residential,,70.155,"LINESTRING (5.5616908 50.6118031, 5.5626821 50.6117546)",,,,,,,
11337,8272939,,False,,Rue Côte d'Or,residential,,55.593,"LINESTRING (5.5616908 50.6118031, 5.5609054 50.6118427)",,,,,,,
11338,122567835,,False,,Rue Méaroulle,residential,,91.56099999999999,"LINESTRING (5.5616908 50.6118031, 5.561572 50.6110174, 5.561574 50.6109833)",,,,,,,
11339,342143266,,False,,,service,,92.801,"LINESTRING (5.5616908 50.6118031, 5.5617157 50.6123642, 5.5618176 50.6126297)",,,,,,,
11340,122570327,,True,2,Quai Timmermans,secondary,,74.87700000000001,"LINESTRING (5.5552544 50.6077141, 5.5546497 50.6076976, 5.5541939 50.607697)",N617,,,,,,
11341,122570335,,True,,Rue de Jemeppe,residential,,202.374,"LINESTRING (5.5552544 50.6077141, 5.5552965 50.608352, 5.5553813 50.6095323)",,,,,,,
11342,151059878,,True,,Rue de la Scierie,residential,,61.981,"LINESTRING (5.5527868 50.6081799, 5.5528958 50.608733)",,,,,,,
11343,122570337,,False,,Rue du Vieux-Château,residential,,105.264,"LINESTRING (5.5527868 50.6081799, 5.5520327 50.6082389, 5.551946 50.6077777)",,,,,,,
11344,122570325,,False,,En Tchirrowe,residential,,5.98,"LINESTRING (5.5394459 50.6086905, 5.5394268 50.6086381)",,,,,,,
11345,145474829,,True,2,Quai Vercour,secondary,70,40.116,"LINESTRING (5.5394459 50.6086905, 5.5388901 50.6087663)",N617,,,,,,
11346,122570325,,False,,En Tchirrowe,residential,,202.307,"LINESTRING (5.5394459 50.6086905, 5.539768 50.6093217, 5.541332 50.6099142)",,,,,,,
11347,8294232,,False,,Rue de l'Île Coune,residential,,195.446,"LINESTRING (5.5562531 50.6094911, 5.5561089 50.6077358)",,,,,,,
11348,219559938,,False,,Rue du Viaduc,residential,,79.125,"LINESTRING (5.5562531 50.6094911, 5.5563121 50.6102017)",,,,,,,
11349,244397711,,False,,Rue Ernest Solvay,tertiary,,61.696,"LINESTRING (5.5562531 50.6094911, 5.5561926 50.6094951, 5.5561364 50.6094996, 5.5553813 50.6095323)",,,,,,,
11350,244397711,,False,,Rue Ernest Solvay,tertiary,,402.9449999999999,"LINESTRING (5.5562531 50.6094911, 5.5573223 50.6095074, 5.5581281 50.6094962, 5.5593751 50.6095067, 5.5598786 50.609511, 5.5600066 50.6095141, 5.5601699 50.6095181, 5.5619612 50.6095615)",,,,,,,
11351,244397711,,False,,Rue Ernest Solvay,tertiary,,59.919,"LINESTRING (5.5553813 50.6095323, 5.5545345 50.6095722)",,,,,,,
11352,244397711,,False,,Rue Ernest Solvay,tertiary,,61.696,"LINESTRING (5.5553813 50.6095323, 5.5561364 50.6094996, 5.5561926 50.6094951, 5.5562531 50.6094911)",,,,,,,
11353,122570325,,False,,En Tchirrowe,residential,,15.916,"LINESTRING (5.5415291 50.6099838, 5.541332 50.6099142)",,,,,,,
11354,8439990,,False,,Rue de la Centrale,residential,,165.093,"LINESTRING (5.5415291 50.6099838, 5.5408957 50.6086209, 5.5408791 50.608558)",,,,,,,
11355,8439990,,False,,Rue de la Centrale,residential,,53.89400000000001,"LINESTRING (5.5415291 50.6099838, 5.5416302 50.6101692, 5.5417981 50.6104373)",,,,,,,
11356,219559938,,False,,Rue du Viaduc,residential,,79.125,"LINESTRING (5.5563121 50.6102017, 5.5562531 50.6094911)",,,,,,,
11357,219559938,,False,,Rue du Viaduc,residential,,115.599,"LINESTRING (5.5563121 50.6102017, 5.5558391 50.6103618, 5.555419 50.610538, 5.5550785 50.6106786, 5.5549343 50.6107594)",,,,,,,
11358,342142984,,False,,,service,,84.679,"LINESTRING (5.5563121 50.6102017, 5.5571423 50.6100636, 5.5574778 50.6100222)",,,,,,,
11359,48737448,,False,,Rue Faleye,residential,,64.977,"LINESTRING (5.5573677 50.6108791, 5.5577562 50.6114089)",,,,,,,
11360,48737448,,False,,Rue Faleye,residential,,57.779,"LINESTRING (5.5573677 50.6108791, 5.5570222 50.610408)",,,,,,,
11361,122570333,,False,,Rue Nicolas Philippe,residential,,114.98,"LINESTRING (5.5573677 50.6108791, 5.5559099 50.6113411)",,,,,,,
11362,122570333,,False,,Rue Nicolas Philippe,residential,,114.98,"LINESTRING (5.5559099 50.6113411, 5.5573677 50.6108791)",,,,,,,
11363,151059874,,False,,Rue des Pampres,residential,,64.503,"LINESTRING (5.5559099 50.6113411, 5.5555952 50.6111785, 5.5552287 50.610955)",,,,,,,
11364,151059874,,False,,Rue des Pampres,residential,,62.863,"LINESTRING (5.5559099 50.6113411, 5.556439 50.6116386, 5.556559 50.6117271)",,,,,,,
11365,122570334,,False,,Rue d'Anthisnes,residential,,91.587,"LINESTRING (5.556559 50.6117271, 5.5577562 50.6114089)",,,,,,,
11366,151059874,,False,,Rue des Pampres,residential,,71.984,"LINESTRING (5.556559 50.6117271, 5.5569764 50.6123178)",,,,,,,
11367,151059874,,False,,Rue des Pampres,residential,,62.863,"LINESTRING (5.556559 50.6117271, 5.556439 50.6116386, 5.5559099 50.6113411)",,,,,,,
11368,8272938,,False,,Rue Côte d'Or,residential,,7.025,"LINESTRING (5.5569764 50.6123178, 5.5568882 50.6123471)",,,,,,,
11369,151059874,,False,,Rue des Pampres,residential,,71.984,"LINESTRING (5.5569764 50.6123178, 5.556559 50.6117271)",,,,,,,
11370,219559940,,False,,Rue Côte d'Or,residential,,73.02000000000001,"LINESTRING (5.5569764 50.6123178, 5.5576636 50.6120784, 5.5578983 50.6120221)",,,,,,,
11371,122570331,,False,,Rue Général Jacques de Dixmude,residential,,66.421,"LINESTRING (5.553523 50.6126296, 5.5530315 50.6127722, 5.5526669 50.612878)",,,,,,,
11372,122570330,,False,,Rue Grignette,residential,,51.366,"LINESTRING (5.5526669 50.612878, 5.5532149 50.6131821)",,,,,,,
11373,122570331,,False,,Rue Général Jacques de Dixmude,residential,,31.398,"LINESTRING (5.5526669 50.612878, 5.5522622 50.6129954)",,,,,,,
11374,122570331,,False,,Rue Général Jacques de Dixmude,residential,,66.421,"LINESTRING (5.5526669 50.612878, 5.5530315 50.6127722, 5.553523 50.6126296)",,,,,,,
11375,122570331,,False,,Rue Général Jacques de Dixmude,residential,,31.398,"LINESTRING (5.5522622 50.6129954, 5.5526669 50.612878)",,,,,,,
11376,122570332,,True,,Rue Maréchal Foch,residential,,44.862,"LINESTRING (5.5522622 50.6129954, 5.552503 50.6133688)",,,,,,,
11377,122570331,,False,,Rue Général Jacques de Dixmude,residential,,47.13,"LINESTRING (5.5522622 50.6129954, 5.5519055 50.6130989, 5.5516547 50.6131716)",,,,,,,
11378,122570336,,False,,Rue de l'Espinette,residential,,119.627,"LINESTRING (5.5516215 50.6131177, 5.550044 50.6127235)",,,,,,,
11379,4835623,,True,,Rue de Trazegnies,residential,,96.22800000000001,"LINESTRING (5.5516215 50.6131177, 5.551574 50.6130405, 5.5513391 50.6122723)",,,,,,,
11380,122570330,,False,,Rue Grignette,residential,,51.366,"LINESTRING (5.5532149 50.6131821, 5.5526669 50.612878)",,,,,,,
11381,4835623,,True,,Rue de Trazegnies,residential,,6.435,"LINESTRING (5.5516547 50.6131716, 5.5516215 50.6131177)",,,,,,,
11382,122570331,,False,,Rue Général Jacques de Dixmude,residential,,47.13,"LINESTRING (5.5516547 50.6131716, 5.5519055 50.6130989, 5.5522622 50.6129954)",,,,,,,
11383,122570332,,True,,Rue Maréchal Foch,residential,,123.014,"LINESTRING (5.552503 50.6133688, 5.5528844 50.6139603, 5.5528668 50.614058, 5.5525842 50.6141953, 5.5523737 50.6142464)",,,,,,,
11384,4835623,,True,,Rue de Trazegnies,residential,,43.689,"LINESTRING (5.5518799 50.6135376, 5.5516547 50.6131716)",,,,,,,
11385,122570328,,True,,Rue Fosse Miesny,residential,,47.804,"LINESTRING (5.5518799 50.6135376, 5.552503 50.6133688)",,,,,,,
11386,4835623,,True,,Rue de Trazegnies,residential,,86.173,"LINESTRING (5.5523737 50.6142464, 5.5518799 50.6135376)",,,,,,,
11387,231560834,,False,,,service,,15.163,"LINESTRING (5.5819523 50.5769983, 5.581899 50.5771304)",,,,,,,
11388,335215070,,False,,Chemin de la Ferme,service,,358.85,"LINESTRING (5.5819523 50.5769983, 5.5832827 50.5769963, 5.5847708 50.5770719, 5.5850155 50.5771225, 5.5864701 50.5779954)",,,,,,,
11389,32090375,,False,,Allée des Érables,unclassified,,54.256,"LINESTRING (5.593227 50.577834, 5.593149 50.5779423, 5.5930909 50.5783093)",,,,,,,
11390,32090375,,False,,Allée des Érables,unclassified,,73.245,"LINESTRING (5.593227 50.577834, 5.5933949 50.5776643, 5.5937698 50.5772727)",,,,,,,
11391,164050633,,False,,,track,,209.91,"LINESTRING (5.5886896 50.5793002, 5.5886872 50.5792006, 5.5886708 50.5791435, 5.5886199 50.5790971, 5.5885313 50.5790579, 5.5881947 50.5790111, 5.5879238 50.5789651, 5.5874357 50.578839, 5.5867155 50.5785921, 5.5863252 50.5784371, 5.5862971 50.5783783)",,,,,,,
11392,164050633,,False,,,track,,264.606,"LINESTRING (5.5886896 50.5793002, 5.5887406 50.5795271, 5.5887231 50.5796302, 5.5886614 50.5797545, 5.5886413 50.5798227, 5.5886199 50.5801497, 5.58864 50.5803396, 5.5886695 50.5804801, 5.588762 50.58063, 5.5889457 50.5808846, 5.5890182 50.58102, 5.5891295 50.5813078, 5.5891483 50.5814679, 5.5891252 50.5816139)",,,,,,,
11393,164050635,,False,,,track,,288.249,"LINESTRING (5.5886896 50.5793002, 5.5885059 50.5793577, 5.5880855 50.5795237, 5.5877889 50.5796241, 5.587488 50.5797102, 5.5872613 50.5797588, 5.5864343 50.5798627, 5.5858967 50.5799159, 5.5854622 50.5799683, 5.5849907 50.5800385, 5.5848433 50.5800832)",,,,,,,
11394,122573672,,False,,,track,,247.772,"LINESTRING (5.5817695 50.5793585, 5.5822308 50.5797026, 5.5826968 50.5798815, 5.5831022 50.5799946, 5.584002 50.5800699, 5.584327 50.5800688, 5.5846784 50.580004, 5.5847669 50.5800287, 5.5848433 50.5800832)",,,,,,,
11395,122573672,,False,,,track,,247.772,"LINESTRING (5.5848433 50.5800832, 5.5847669 50.5800287, 5.5846784 50.580004, 5.584327 50.5800688, 5.584002 50.5800699, 5.5831022 50.5799946, 5.5826968 50.5798815, 5.5822308 50.5797026, 5.5817695 50.5793585)",,,,,,,
11396,164050635,,False,,,track,,288.249,"LINESTRING (5.5848433 50.5800832, 5.5849907 50.5800385, 5.5854622 50.5799683, 5.5858967 50.5799159, 5.5864343 50.5798627, 5.5872613 50.5797588, 5.587488 50.5797102, 5.5877889 50.5796241, 5.5880855 50.5795237, 5.5885059 50.5793577, 5.5886896 50.5793002)",,,,,,,
11397,"[164050635, 164050627]",,False,,,track,,218.63,"LINESTRING (5.5848433 50.5800832, 5.5847441 50.580116, 5.5846985 50.580159, 5.5846743 50.5802033, 5.584899 50.5802165, 5.5852108 50.5802561, 5.5856439 50.5803379, 5.5862582 50.5804707, 5.5863091 50.5805056, 5.5862951 50.5805523, 5.5858585 50.5807543, 5.5857193 50.5808521, 5.5856802 50.5808893, 5.5855134 50.5809771)",,,,,,,
11398,115618421,,False,,Chemin du Blanc Gravier,service,,44.556,"LINESTRING (5.5739226 50.5804113, 5.5745085 50.5802625)",,,,,alley,4,
11399,115618421,,False,,Chemin du Blanc Gravier,service,,22.855,"LINESTRING (5.5739226 50.5804113, 5.5737111 50.5805669)",,,,,alley,4,
11400,122573675,,False,,,service,,196.915,"LINESTRING (5.5739226 50.5804113, 5.5740183 50.5802088, 5.5739979 50.5800535, 5.5738188 50.5798816, 5.5734113 50.5797186, 5.5728681 50.5795004, 5.5722228 50.5792437)",,,,,alley,,
11401,122573677,,False,,,path,,108.474,"LINESTRING (5.572765 50.5916094, 5.5727891 50.5914476, 5.5727567 50.5913011, 5.5726757 50.5911211, 5.5726392 50.5910465, 5.5726878 50.5909077, 5.5726878 50.5908074, 5.5726941 50.5906502)",,,,,,,
11402,244439052,,False,,Rue de la Belle-Jardinière,residential,50,128.889,"LINESTRING (5.572765 50.5916094, 5.5725946 50.5915473, 5.5722472 50.5914464, 5.5722071 50.5914004, 5.5721833 50.5907195, 5.5722303 50.5906695)",,,,,,,
11403,244439052,,False,,Rue de la Belle-Jardinière,residential,50,284.315,"LINESTRING (5.572765 50.5916094, 5.5728914 50.591677, 5.5734421 50.5921105, 5.574171 50.5926766, 5.5743615 50.5927816, 5.5746127 50.592857, 5.5750852 50.5929035, 5.5759049 50.5929636)",,,,,,,
11404,122573661,,False,,Allée des Rouges-Gorges,residential,,124.724,"LINESTRING (5.5652724 50.5925622, 5.565325 50.5924844, 5.5654046 50.5923021, 5.5654365 50.5922332, 5.5655228 50.5920358, 5.565559 50.5919217, 5.5655638 50.5917945, 5.5656416 50.5916107, 5.5656775 50.5914754)",,,,,,,
11405,122573663,,False,,Avenue des Cerfs,residential,,58.164,"LINESTRING (5.5652724 50.5925622, 5.565104 50.5926204, 5.564966 50.5926862, 5.5649118 50.5927376, 5.56488 50.5927956, 5.5648704 50.5928536, 5.5648628 50.5929637)",,,,,,,
11406,122573663,,False,,Avenue des Cerfs,residential,,153.096,"LINESTRING (5.5652724 50.5925622, 5.5654645 50.5925738, 5.5655693 50.5925631, 5.5657295 50.5925184, 5.566138 50.5923411, 5.5662444 50.5922949, 5.5663454 50.5922511, 5.5665409 50.5921396, 5.5667862 50.5920443, 5.5671579 50.5919536)",,,,,,,
11407,122573671,,False,,Sart aux Fraises,living_street,,32.558,"LINESTRING (5.5796599 50.5987819, 5.5796631 50.5987277, 5.5795831 50.5985679, 5.5795676 50.5984977)",,,,,,,
11408,122573667,,False,,Rue du Beau Hêtre,residential,,171.307,"LINESTRING (5.5822316 50.6002196, 5.5803006 50.601153)",,,,,,,
11409,244439052,,False,,Rue de la Belle-Jardinière,residential,50,226.308,"LINESTRING (5.5822316 50.6002196, 5.5821063 50.6001008, 5.5819908 50.599911, 5.5818561 50.598996, 5.5817371 50.5982299)",,,,,,,
11410,244439052,,False,,Rue de la Belle-Jardinière,residential,50,415.6319999999999,"LINESTRING (5.5822316 50.6002196, 5.5835082 50.6011939, 5.5838411 50.6014054, 5.5847616 50.6018021, 5.5851852 50.6020233, 5.5862689 50.6026503, 5.5864968 50.6027682)",,,,,,,
11411,122573667,,False,,Rue du Beau Hêtre,residential,,171.307,"LINESTRING (5.5803006 50.601153, 5.5822316 50.6002196)",,,,,,,
11412,244439055,,False,1,Route du Condroz,secondary,70,513.717,"LINESTRING (5.5803006 50.601153, 5.5799924 50.6009205, 5.5787777 50.5999407, 5.5782412 50.5994429, 5.5776251 50.5988969, 5.576419 50.5976458, 5.5761457 50.5973676)",N680,,,,,,
11413,244439055,,False,1,Route du Condroz,secondary,70,350.334,"LINESTRING (5.5803006 50.601153, 5.5804188 50.6012492, 5.5815017 50.602066, 5.5830053 50.6031212, 5.5833082 50.603332, 5.5835725 50.6035215)",N680,,,,,,
