,osmid,lanes,name,highway,maxspeed,oneway,length,ref,geometry,width,service,junction,access,bridge,tunnel
16973,17976693,,Kortrijkstraat - Kortrijksestraat,track,,False,92.958,,"LINESTRING (4.7541624 50.897491, 4.7545184 50.8978497, 4.7545944 50.8979346, 4.7546934 50.8980412, 4.7547675 50.8981628, 4.7548092 50.8982184)",,,,,,
16974,"[18582225, 27626085, 17976693]",,Kortrijkstraat - Kortrijksestraat,"['residential', 'track', 'unclassified']",,False,264.084,,"LINESTRING (4.7541624 50.897491, 4.7540044 50.8973319, 4.7535008 50.8969536, 4.7531616 50.8967028, 4.7523424 50.8959523, 4.7521267 50.8957839, 4.7520561 50.8957278, 4.7518614 50.8956186)",,,,,,
16975,957873163,,,service,,False,59.07,,"LINESTRING (4.7541624 50.897491, 4.7542138 50.8976491, 4.7542545 50.8977658, 4.7543663 50.8979504, 4.7543032 50.897985)",,driveway,,,,
16976,149115984,,Brandenstraat,track,,False,23.512,,"LINESTRING (4.7062317 50.9073072, 4.7062191 50.9070959)",,,,,,
16977,149115984,,Brandenstraat,track,,False,93.161,,"LINESTRING (4.7062317 50.9073072, 4.7062707 50.9079597, 4.7062221 50.908142)",,,,,,
16978,958258525,,,path,,False,147.116,,"LINESTRING (4.7062317 50.9073072, 4.7045288 50.9073528, 4.7044467 50.9073036, 4.7041668 50.9072926)",,,,,,
16979,958844958,,,service,,False,51.053,,"LINESTRING (4.6625171 50.8691769, 4.6632383 50.8692373)",,driveway,,,,
16980,958844958,,,service,,False,51.053,,"LINESTRING (4.6632383 50.8692373, 4.6625171 50.8691769)",,driveway,,,,
16981,99346742,,Groeneweg,residential,50,False,310.639,,"LINESTRING (4.6632383 50.8692373, 4.6632427 50.8692572, 4.6633605 50.8707799, 4.6633639 50.8711401, 4.6632576 50.8720264)",,,,,,
16982,99346742,,Groeneweg,residential,50,False,139.806,,"LINESTRING (4.6632383 50.8692373, 4.6630026 50.8681783, 4.663006 50.8681165, 4.6630974 50.8680044)",,,,,,
16983,959070474,,,service,,False,47.94799999999999,,"LINESTRING (4.7319852 50.8667544, 4.7320096 50.8668224, 4.7321113 50.8669635, 4.7322359 50.8671544)",,driveway,,,,
16984,96705555,,Oudebaan,residential,30,False,32.857,,"LINESTRING (4.7322359 50.8671544, 4.7318006 50.8672632)",,,,,,
16985,"[136776418, 96705555]",,Oudebaan,residential,30,False,139.272,,"LINESTRING (4.7322359 50.8671544, 4.7329236 50.8669825, 4.7334875 50.8668587, 4.7341023 50.8667298)",,,,,,
16986,959070474,,,service,,False,47.94799999999999,,"LINESTRING (4.7322359 50.8671544, 4.7321113 50.8669635, 4.7320096 50.8668224, 4.7319852 50.8667544)",,driveway,,,,
16987,80201629,,,service,,False,7.049,,"LINESTRING (4.6970134 50.8689511, 4.696936 50.8689107)",,parking_aisle,,,,
16988,960151723,,Tervuursevest,service,,False,67.305,,"LINESTRING (4.6970134 50.8689511, 4.6978966 50.8687151)",,parking_aisle,,,,
16989,80201629,,,service,,False,4.275,,"LINESTRING (4.6970134 50.8689511, 4.6970326 50.8689611, 4.6970606 50.8689754)",,parking_aisle,,,,
16990,960151723,,Tervuursevest,service,,False,67.305,,"LINESTRING (4.6978966 50.8687151, 4.6970134 50.8689511)",,parking_aisle,,,,
16991,960151732,,,cycleway,,False,2.659,,"LINESTRING (4.6981557 50.8686143, 4.6981925 50.86862)",,,,,,
16992,23119850,,,cycleway,,False,12.28,,"LINESTRING (4.6981557 50.8686143, 4.6981605 50.8685988, 4.6981681 50.8685686, 4.6981696 50.8685628, 4.6981544 50.8685054)",,,,,,
16993,"[23119850, 616383043, 616383044]",,,cycleway,,False,88.213,,"LINESTRING (4.6981557 50.8686143, 4.698151 50.8686295, 4.6981256 50.8686522, 4.6980629 50.8686899, 4.6979197 50.8687481, 4.6971337 50.868956, 4.6970606 50.8689754)",,,,,,
16994,318216947,2,Zavelstraat,residential,30,False,37.101,,"LINESTRING (4.7569686 50.8866308, 4.7574887 50.8865702)",6,,,,,
16995,"[192706273, 318216947, 126304972]",2,Zavelstraat,residential,30,False,233.075,,"LINESTRING (4.7569686 50.8866308, 4.7560656 50.886736, 4.7559097 50.8867522, 4.7556334 50.8867852, 4.7553799 50.8868072, 4.7551016 50.8868202, 4.7547977 50.8868271, 4.7538081 50.8868433, 4.7537054 50.8868997)",6,,,,,
16996,961370296,,,track,,False,214.503,,"LINESTRING (4.7569686 50.8866308, 4.7569406 50.8865463, 4.7567676 50.8862925, 4.7563532 50.885619, 4.7559126 50.8849862, 4.7558892 50.8849578, 4.7557712 50.8848626)",,,,,,
16997,961370296,,,track,,False,214.503,,"LINESTRING (4.7557712 50.8848626, 4.7558892 50.8849578, 4.7559126 50.8849862, 4.7563532 50.885619, 4.7567676 50.8862925, 4.7569406 50.8865463, 4.7569686 50.8866308)",,,,,,
16998,961370975,,,service,,False,124.564,,"LINESTRING (4.7696167 50.8891825, 4.7685371 50.8891098, 4.768454 50.8891106, 4.7684151 50.8891394, 4.7683977 50.8891986, 4.7683436 50.8894814)",,driveway,,,,
16999,962526794,,,track,,False,145.704,,"LINESTRING (4.6969451 50.9397437, 4.6949589 50.9393557)",,,,,,
17000,962526798,,,track,,False,255.612,,"LINESTRING (4.6969451 50.9397437, 4.69702 50.9395548, 4.6970576 50.9392269, 4.6970254 50.939068, 4.6968752 50.9389801, 4.6946177 50.9385507)",,,,,,
17001,53507802,,Rotselaarsesteenweg,tertiary,70,False,76.995,,"LINESTRING (4.6946177 50.9385507, 4.6942981 50.9392132)",,,,,,
17002,"[283982809, 53507802]",,Rotselaarsesteenweg,tertiary,"['70', '50']",False,65.605,,"LINESTRING (4.6946177 50.9385507, 4.6947695 50.9382359, 4.6948828 50.9380298, 4.6949051 50.9379893)",4,,,,,
17003,962526798,,,track,,False,255.612,,"LINESTRING (4.6946177 50.9385507, 4.6968752 50.9389801, 4.6970254 50.939068, 4.6970576 50.9392269, 4.69702 50.9395548, 4.6969451 50.9397437)",,,,,,
17004,963491395,,,path,,False,76.103,,"LINESTRING (4.700641 50.9293586, 4.6998873 50.9292436, 4.6998095 50.929433)",,,,,,
17005,"[283982808, 39593806, 41723350, 283982807]",,Langenbos,"['residential', 'track', 'unclassified']",50,False,327.289,,"LINESTRING (4.7013039 50.9350256, 4.701242 50.9349287, 4.7011091 50.9347384, 4.7009442 50.9345594, 4.7003489 50.9340615, 4.7001343 50.9339493, 4.6997581 50.9338989, 4.6997052 50.9338915, 4.699398 50.9338488, 4.6981273 50.9337853, 4.6975784 50.9338094)",2,,,destination,,
17006,41723350,,Langenbos,track,,False,681.8559999999998,,"LINESTRING (4.7013039 50.9350256, 4.7013993 50.9353064, 4.7014669 50.9353571, 4.7016693 50.9354203, 4.7017417 50.9355058, 4.7021647 50.9362688, 4.7025 50.9368261, 4.7025268 50.9381341, 4.7026797 50.9386294, 4.7026958 50.9389963, 4.7025633 50.9395615, 4.7022398 50.9403018, 4.7023745 50.9403728, 4.7027007 50.9404548, 4.7028265 50.9404531, 4.7029244 50.9404177, 4.70307 50.9403202)",2,,,destination,,
17007,962606169,,,path,,False,396.826,,"LINESTRING (4.7013039 50.9350256, 4.7014457 50.9350114, 4.7016951 50.9350097, 4.7021833 50.9349725, 4.7024167 50.9349843, 4.7027707 50.934981, 4.702937 50.9349691, 4.7030067 50.9349269, 4.7030416 50.9348762, 4.7031435 50.9344316, 4.703216 50.9343014, 4.7032964 50.9341155, 4.7032535 50.9339566, 4.7030926 50.9334191, 4.7030818 50.9331249, 4.7032964 50.9325029)",,,,,,
17008,962606169,,,path,,False,396.826,,"LINESTRING (4.7032964 50.9325029, 4.7030818 50.9331249, 4.7030926 50.9334191, 4.7032535 50.9339566, 4.7032964 50.9341155, 4.703216 50.9343014, 4.7031435 50.9344316, 4.7030416 50.9348762, 4.7030067 50.9349269, 4.702937 50.9349691, 4.7027707 50.934981, 4.7024167 50.9349843, 4.7021833 50.9349725, 4.7016951 50.9350097, 4.7014457 50.9350114, 4.7013039 50.9350256)",,,,,,
17009,"[962606169, 39594506, 39426293]",,Pikkelstraat,"['track', 'path', 'unclassified']",,False,490.086,,"LINESTRING (4.7032964 50.9325029, 4.703334 50.9322324, 4.7035968 50.9309071, 4.7036657 50.9307673, 4.7037459 50.9306333, 4.7040421 50.9303599, 4.704393 50.9300501, 4.7046663 50.9297038, 4.7050309 50.9292455, 4.7052369 50.9291661, 4.7062767 50.9288069)",,,,,,
17010,963491598,,,path,,False,122.354,,"LINESTRING (4.7032964 50.9325029, 4.7048843 50.9326956, 4.704887 50.9327768)",,,,,,
17011,963491597,,,path,,False,101.834,,"LINESTRING (4.704887 50.9327768, 4.7051525 50.932775, 4.7060537 50.9328511, 4.7061396 50.9329356, 4.7061557 50.93301)",,,,,,
17012,963491598,,,path,,False,257.751,,"LINESTRING (4.704887 50.9327768, 4.7048896 50.9328578, 4.7046053 50.9334055, 4.7047073 50.9336016, 4.7053349 50.9337707, 4.7056085 50.9337707, 4.7057426 50.9336895, 4.7059572 50.9332061, 4.7061557 50.93301)",,,,,,
17013,963491598,,,path,,False,122.354,,"LINESTRING (4.704887 50.9327768, 4.7048843 50.9326956, 4.7032964 50.9325029)",,,,,,
17014,963491597,,,path,,False,101.834,,"LINESTRING (4.7061557 50.93301, 4.7061396 50.9329356, 4.7060537 50.9328511, 4.7051525 50.932775, 4.704887 50.9327768)",,,,,,
17015,963491598,,,path,,False,257.751,,"LINESTRING (4.7061557 50.93301, 4.7059572 50.9332061, 4.7057426 50.9336895, 4.7056085 50.9337707, 4.7053349 50.9337707, 4.7047073 50.9336016, 4.7046053 50.9334055, 4.7048896 50.9328578, 4.704887 50.9327768)",,,,,,
17016,963491598,,,path,,False,73.743,,"LINESTRING (4.7061557 50.93301, 4.7063219 50.93301, 4.7070005 50.9333691)",,,,,,
17017,963491599,,,path,,False,15.538,,"LINESTRING (4.703163 50.9278302, 4.7030315 50.9279427)",,,,,,
17018,963491601,,,path,,False,26.482,,"LINESTRING (4.703163 50.9278302, 4.7034625 50.9279754)",,,,,,
17019,963491601,,,path,,False,64.927,,"LINESTRING (4.703163 50.9278302, 4.7026031 50.927559, 4.7024665 50.9276679)",,,,,,
17020,963491599,,,path,,False,15.538,,"LINESTRING (4.7030315 50.9279427, 4.703163 50.9278302)",,,,,,
17021,963491600,,,path,,False,16.563,,"LINESTRING (4.7030315 50.9279427, 4.7032186 50.9280337)",,,,,,
17022,963491600,,,path,,False,50.017,,"LINESTRING (4.7030315 50.9279427, 4.7024665 50.9276679)",,,,,,
17023,30770179,,Remy Alloingstraat,unclassified,,False,18.282,,"LINESTRING (4.7032186 50.9280337, 4.7034625 50.9279754)",,,,,,
17024,963491600,,,path,,False,16.563,,"LINESTRING (4.7032186 50.9280337, 4.7030315 50.9279427)",,,,,,
17025,30770179,,Remy Alloingstraat,unclassified,,False,34.692,,"LINESTRING (4.7032186 50.9280337, 4.7031192 50.9280575, 4.7027688 50.9281635)",,,,,,
17026,963491600,,,path,,False,50.017,,"LINESTRING (4.7024665 50.9276679, 4.7030315 50.9279427)",,,,,,
17027,963491601,,,path,,False,64.927,,"LINESTRING (4.7024665 50.9276679, 4.7026031 50.927559, 4.703163 50.9278302)",,,,,,
17028,"[963491601, 963491603]",,,path,,False,79.39,,"LINESTRING (4.7024665 50.9276679, 4.702245 50.9278447, 4.7022209 50.9278912, 4.7027688 50.9281635)",,,,,,
17029,30770179,,Remy Alloingstraat,unclassified,,False,18.282,,"LINESTRING (4.7034625 50.9279754, 4.7032186 50.9280337)",,,,,,
17030,30770179,,Remy Alloingstraat,unclassified,,False,163.73,,"LINESTRING (4.7034625 50.9279754, 4.7056466 50.9274529)",,,,,,
17031,963491601,,,path,,False,26.482,,"LINESTRING (4.7034625 50.9279754, 4.703163 50.9278302)",,,,,,
17032,30770179,,Remy Alloingstraat,unclassified,,False,56.17,,"LINESTRING (4.7027688 50.9281635, 4.7020462 50.928382)",,,,,,
17033,30770179,,Remy Alloingstraat,unclassified,,False,34.692,,"LINESTRING (4.7027688 50.9281635, 4.7031192 50.9280575, 4.7032186 50.9280337)",,,,,,
17034,"[963491601, 963491603]",,,path,,False,79.39,,"LINESTRING (4.7027688 50.9281635, 4.7022209 50.9278912, 4.702245 50.9278447, 4.7024665 50.9276679)",,,,,,
17035,963491604,,,path,,False,9.655,,"LINESTRING (4.7021565 50.9278616, 4.7020441 50.9278114)",,,,,,
17036,963491604,,,path,,False,9.655,,"LINESTRING (4.7020441 50.9278114, 4.7021565 50.9278616)",,,,,,
17037,"[963491605, 15220519]",,Weduwenrij,"['residential', 'path']",,False,137.082,,"LINESTRING (4.7020441 50.9278114, 4.7020626 50.9277948, 4.7020096 50.9277676, 4.7005218 50.9270689)",,,,,,
17038,963491605,,,path,,False,89.832,,"LINESTRING (4.7020441 50.9278114, 4.7016174 50.9281955, 4.7016227 50.9282242, 4.7020462 50.928382)",,,,,,
17039,963491395,,,path,,False,76.103,,"LINESTRING (4.6998095 50.929433, 4.6998873 50.9292436, 4.700641 50.9293586)",,,,,,
17040,963491396,,,path,,False,36.662,,"LINESTRING (4.6998095 50.929433, 4.6998015 50.9295175, 4.7001772 50.9295806)",,,,,,
17041,963491396,,,path,,False,67.59,,"LINESTRING (4.6998095 50.929433, 4.6996084 50.9294008, 4.6996057 50.9293467, 4.6989517 50.929252)",,,,,,
17042,13841628,,Henricus Wittebolsstraat,residential,,True,170.133,,"LINESTRING (4.6989517 50.929252, 4.6989074 50.9296498, 4.698843 50.9299068, 4.6985229 50.9307542)",,,,,,
17043,963491396,,,path,,False,67.59,,"LINESTRING (4.6989517 50.929252, 4.6996057 50.9293467, 4.6996084 50.9294008, 4.6998095 50.929433)",,,,,,
17044,"[326736779, 630732292]",2,Ring Noord,unclassified,30,False,121.22,,"LINESTRING (4.6687456 50.8795809, 4.6680917 50.8791431, 4.66772 50.878886, 4.6675647 50.8787852)",,,,,,
17045,326736779,2,Ring Noord,unclassified,30,False,76.944,,"LINESTRING (4.6687456 50.8795809, 4.6691977 50.8798835, 4.6695418 50.8800541)",,,,,,
17046,963593403,,,service,,False,70.755,,"LINESTRING (4.6687456 50.8795809, 4.6688858 50.8793787, 4.6689809 50.8792415, 4.6691497 50.8789979)",,,,,,
17047,963593404,,,service,,False,34.735,,"LINESTRING (4.6691497 50.8789979, 4.6686953 50.8788739)",,,,,,
17048,963593404,,,service,,False,26.892,,"LINESTRING (4.6691497 50.8789979, 4.6695015 50.8790939)",,,,,,
17049,963593403,,,service,,False,70.755,,"LINESTRING (4.6691497 50.8789979, 4.6689809 50.8792415, 4.6688858 50.8793787, 4.6687456 50.8795809)",,,,,,
17050,963593404,,,service,,False,26.892,,"LINESTRING (4.6695015 50.8790939, 4.6691497 50.8789979)",,,,,,
17051,963593404,,,service,,False,34.735,,"LINESTRING (4.6686953 50.8788739, 4.6691497 50.8789979)",,,,,,
17052,963637846,2,Sint-Jansbergsesteenweg,secondary,70,False,15.424,,"LINESTRING (4.6521315 50.8540741, 4.6520457 50.8539464)",,,,,,
17053,"[3877292, 44646373, 99416782]","['1', '2']",Sint-Jansbergsesteenweg,secondary,70,False,138.751,N253,"LINESTRING (4.6521315 50.8540741, 4.6521884 50.8541589, 4.6528307 50.8551025, 4.6529135 50.8552201)",,,,,yes,
17054,"[963637849, 963639322, 963637847]",,,cycleway,,True,180.608,,"LINESTRING (4.6521315 50.8540741, 4.6522137 50.8540891, 4.65225 50.8541422, 4.6529011 50.8550831, 4.6532106 50.8555277)",,,,,yes,
17055,882835731,,,path,,False,4.781,,"LINESTRING (4.6528477 50.8552312, 4.6529135 50.8552201)",0.5,,,,,
17056,882835731,,,path,,False,886.2130000000001,,"LINESTRING (4.6528477 50.8552312, 4.6526072 50.8552716, 4.6468394 50.8564907, 4.6466503 50.8565342, 4.6462627 50.8566698, 4.6459216 50.8568815, 4.6455948 50.8571355, 4.6453067 50.8574669, 4.6450895 50.857775, 4.6447741 50.8583585, 4.6446356 50.8587223, 4.6445864 50.8589521, 4.6445734 50.8591076, 4.6447026 50.859383, 4.6451729 50.8598535)",0.5,,,,,
17057,"[963639320, 963637848, 963637845]",,,cycleway,,True,139.824,,"LINESTRING (4.6528477 50.8552312, 4.6527763 50.8551182, 4.652135 50.8541748, 4.6520998 50.8541213, 4.6521315 50.8540741)",,,,,yes,
17058,963637844,,,cycleway,,False,4.642,,"LINESTRING (4.6530702 50.8555603, 4.6531332 50.8555476)",,,,,,
17059,963639320,,,cycleway,,True,39.788,,"LINESTRING (4.6530702 50.8555603, 4.6528477 50.8552312)",,,,,,
17060,963639321,,,service,,False,5.866,,"LINESTRING (4.6532106 50.8555277, 4.6531332 50.8555476)",,,,,,
17061,76376057,,,service,,False,328.766,,"LINESTRING (4.6532106 50.8555277, 4.6532482 50.8555151, 4.6533346 50.8554141, 4.6535084 50.8551861, 4.6535857 50.8551032, 4.6539115 50.8548955, 4.6546924 50.8545966, 4.6551663 50.8544881, 4.6555598 50.8544638, 4.6557388 50.8545755, 4.6565262 50.8552898)",,,,,,
17062,832174483,,,cycleway,,True,177.911,,"LINESTRING (4.6532106 50.8555277, 4.6532816 50.8556285, 4.6542031 50.8569999)",,,,,,
17063,"[532706674, 99598443]",,Termunckdreef,track,,False,147.031,,"LINESTRING (4.6529908 50.866938, 4.6529314 50.866854, 4.652902 50.866755, 4.6534589 50.8656815)","['2.5', '4']",,,,,
17064,965180426,,,path,,False,210.136,,"LINESTRING (4.6529908 50.866938, 4.6529192 50.8669359, 4.6527958 50.8668072, 4.6527046 50.8666921, 4.6524954 50.866384, 4.6524203 50.8662283, 4.6526027 50.8657611, 4.6527046 50.8657069, 4.6529514 50.8656358, 4.6531391 50.8656189, 4.6534589 50.8656815)",,,,,,
17065,99598443,,Termunckdreef,track,,False,277.985,,"LINESTRING (4.6529908 50.866938, 4.6541291 50.8685485, 4.6543034 50.8688446, 4.6544598 50.8692535)",4,,,,,
17066,532706674,,Termunckdreef,track,,False,8.19,,"LINESTRING (4.6534589 50.8656815, 4.6534952 50.8656115)",2.5,,,,,
17067,"[532706674, 99598443]",,Termunckdreef,track,,False,147.031,,"LINESTRING (4.6534589 50.8656815, 4.652902 50.866755, 4.6529314 50.866854, 4.6529908 50.866938)","['2.5', '4']",,,,,
17068,965180426,,,path,,False,210.136,,"LINESTRING (4.6534589 50.8656815, 4.6531391 50.8656189, 4.6529514 50.8656358, 4.6527046 50.8657069, 4.6526027 50.8657611, 4.6524203 50.8662283, 4.6524954 50.866384, 4.6527046 50.8666921, 4.6527958 50.8668072, 4.6529192 50.8669359, 4.6529908 50.866938)",,,,,,
17069,328242467,,Vogelzang,track,,False,17.472,,"LINESTRING (4.6659554 50.8754907, 4.6662042 50.8754973)",,,,,,
17070,328242467,,Vogelzang,track,,False,183.247,,"LINESTRING (4.6659554 50.8754907, 4.6645572 50.8754534, 4.6642203 50.8754391, 4.6640323 50.8754043, 4.6639692 50.8753747, 4.6639368 50.875296, 4.6639368 50.8751835, 4.6638946 50.8751437, 4.6637748 50.8750864, 4.6637109 50.8750745)",,,,,,
17071,965183332,,,path,,False,33.549,,"LINESTRING (4.6659554 50.8754907, 4.6659547 50.8756209, 4.6660244 50.8756716, 4.6661745 50.8757155)",,,,,,
17072,328242467,,Vogelzang,track,,False,17.472,,"LINESTRING (4.6662042 50.8754973, 4.6659554 50.8754907)",,,,,,
17073,965183814,,,service,,False,34.385,,"LINESTRING (4.6884878 50.8819588, 4.6883297 50.8816661)",,,,,,
17074,3358669,1,Brusselsestraat,tertiary,30,False,136.14,,"LINESTRING (4.6884878 50.8819588, 4.6869269 50.8822685, 4.6866399 50.8823323)",,,,,,
17075,3358669,1,Brusselsestraat,tertiary,30,False,18.952,,"LINESTRING (4.6884878 50.8819588, 4.6886848 50.8819197, 4.6887445 50.8819058)",,,,,,
17076,965183814,,,service,,False,34.385,,"LINESTRING (4.6883297 50.8816661, 4.6884878 50.8819588)",,,,,,
17077,85841023,,,path,,False,97.66199999999999,,"LINESTRING (4.6851178 50.8620731, 4.6850979 50.8621142, 4.6842465 50.8627537)",,,,,,
17078,85841023,,,path,,False,70.133,,"LINESTRING (4.6851178 50.8620731, 4.6851607 50.8619859, 4.685354 50.86184, 4.6856009 50.8616639, 4.6856663 50.8616481, 4.6857172 50.8616642, 4.6857673 50.8616519)",,,,,,
17079,965193692,,,path,,False,48.073,,"LINESTRING (4.6851178 50.8620731, 4.6849421 50.861974, 4.6845936 50.861795)",,,,,,
17080,"[965192464, 3424510]",1,Tervuursevest,"['service', 'unclassified']",,False,164.742,,"LINESTRING (4.6900409 50.8696968, 4.6903387 50.8696528, 4.6904567 50.8696951, 4.6904942 50.8696935, 4.6907679 50.8698518, 4.6907466 50.8698927, 4.6906183 50.8700412, 4.6905205 50.8701233, 4.6904079 50.870189, 4.690296 50.8702506, 4.6901587 50.8703089, 4.6900275 50.8703472, 4.6898741 50.8703845, 4.6897557 50.8704201, 4.6896919 50.8704609)",,,,,,
17081,965194179,1,Lindelaan,residential,30,False,46.885,,"LINESTRING (4.6802938 50.8536225, 4.6804574 50.8532137)",,,,,,
17082,3450239,1,Lindelaan,residential,30,False,78.154,,"LINESTRING (4.6802938 50.8536225, 4.6809323 50.8538308, 4.6811289 50.8539075, 4.6812632 50.8539664)",,,,,,
17083,3450239,1,Lindelaan,residential,30,False,112.01,,"LINESTRING (4.6802938 50.8536225, 4.6802777 50.8536173, 4.6798225 50.8534732, 4.6787886 50.8533034)",,,,,,
17084,965194179,1,Lindelaan,residential,30,False,46.885,,"LINESTRING (4.6804574 50.8532137, 4.6802938 50.8536225)",,,,,,
17085,965197897,,,service,,False,28.29,,"LINESTRING (4.7164996 50.8638964, 4.7165197 50.863953, 4.7165693 50.8639675, 4.7166033 50.8639915, 4.7166609 50.864029, 4.7167326 50.8640919)",,,,,,
17086,72903737,1,Kasteelpark Arenberg,service,30,True,2.516,,"LINESTRING (4.6835752 50.8625285, 4.683577 50.8625059)",,,,permissive,,
17087,965192946,,,path,,False,101.624,,"LINESTRING (4.6835752 50.8625285, 4.6837485 50.8624845, 4.6842796 50.8620883, 4.6844593 50.8619512, 4.6845587 50.8618745)",,,,,,
17088,174796293,,Abdij Van Vlierbeek,service,50,False,18.873,,"LINESTRING (4.7347339 50.8924553, 4.7347142 50.8925998, 4.7347107 50.8926244)",,,,,,
17089,174796293,,Abdij Van Vlierbeek,service,50,False,39.664,,"LINESTRING (4.7347339 50.8924553, 4.7347721 50.8921756, 4.7347619 50.8920999)",,,,,,
17090,965199530,,,service,,False,34.044,,"LINESTRING (4.7347339 50.8924553, 4.7347936 50.8924902, 4.734925 50.8925156, 4.7351915 50.8925192)",,,,,,
17091,295375269,,,service,,False,35.694,,"LINESTRING (4.7351915 50.8925192, 4.7347107 50.8926244)",,,,,,
17092,295375269,,,service,,False,75.55,,"LINESTRING (4.7351915 50.8925192, 4.7352628 50.8925036, 4.735366 50.8925028, 4.7362644 50.8924957)",,,,,,
17093,965199530,,,service,,False,34.044,,"LINESTRING (4.7351915 50.8925192, 4.734925 50.8925156, 4.7347936 50.8924902, 4.7347339 50.8924553)",,,,,,
17094,965199531,,,service,,False,7.326,,"LINESTRING (4.7363654 50.8925105, 4.7363278 50.8925089, 4.7362644 50.8924957)",,,,,,
17095,22476414,,Negenbunderspad,path,,False,44.804,,"LINESTRING (4.745699 50.8940446, 4.7463364 50.8940179)",1,,,,,
17096,1033441729,,,path,,False,15.945,,"LINESTRING (4.745699 50.8940446, 4.7457075 50.8939013)",,,,,,
17097,22476414,,Negenbunderspad,path,,False,330.871,,"LINESTRING (4.745699 50.8940446, 4.7453441 50.8940594, 4.744416 50.8940857, 4.7410087 50.8943491)",1,,,,,
